"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46638","val_loss_192.168.50.10:46648","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46639","val_loss_192.168.50.11:46649","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46630","val_loss_192.168.50.2:46640","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46631","val_loss_192.168.50.3:46641","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46632","val_loss_192.168.50.4:46642","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46633","val_loss_192.168.50.5:46643","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46634","val_loss_192.168.50.6:46644","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46635","val_loss_192.168.50.7:46645","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46636","val_loss_192.168.50.8:46646","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46637","val_loss_192.168.50.9:46647","avg_loss_192.168.50.10:46518","avg_loss_192.168.50.10:46528","avg_loss_192.168.50.10:46538","avg_loss_192.168.50.10:46548","avg_loss_192.168.50.10:46558","avg_loss_192.168.50.11:46519","avg_loss_192.168.50.11:46529","avg_loss_192.168.50.11:46539","avg_loss_192.168.50.11:46549","avg_loss_192.168.50.11:46559","avg_loss_192.168.50.2:46510","avg_loss_192.168.50.2:46520","avg_loss_192.168.50.2:46530","avg_loss_192.168.50.2:46540","avg_loss_192.168.50.2:46550","avg_loss_192.168.50.3:46511","avg_loss_192.168.50.3:46521","avg_loss_192.168.50.3:46531","avg_loss_192.168.50.3:46541","avg_loss_192.168.50.3:46551","avg_loss_192.168.50.4:46512","avg_loss_192.168.50.4:46522","avg_loss_192.168.50.4:46532","avg_loss_192.168.50.4:46542","avg_loss_192.168.50.4:46552","avg_loss_192.168.50.5:46513","avg_loss_192.168.50.5:46523","avg_loss_192.168.50.5:46533","avg_loss_192.168.50.5:46543","avg_loss_192.168.50.5:46553","avg_loss_192.168.50.6:46514","avg_loss_192.168.50.6:46524","avg_loss_192.168.50.6:46534","avg_loss_192.168.50.6:46544","avg_loss_192.168.50.6:46554","avg_loss_192.168.50.7:46515","avg_loss_192.168.50.7:46525","avg_loss_192.168.50.7:46535","avg_loss_192.168.50.7:46545","avg_loss_192.168.50.7:46555","avg_loss_192.168.50.8:46516","avg_loss_192.168.50.8:46526","avg_loss_192.168.50.8:46536","avg_loss_192.168.50.8:46546","avg_loss_192.168.50.8:46556","avg_loss_192.168.50.9:46517","avg_loss_192.168.50.9:46527","avg_loss_192.168.50.9:46537","avg_loss_192.168.50.9:46547","avg_loss_192.168.50.9:46557","mapped_loss_192.168.50.10:46518","mapped_loss_192.168.50.10:46528","mapped_loss_192.168.50.10:46538","mapped_loss_192.168.50.10:46548","mapped_loss_192.168.50.10:46558","mapped_loss_192.168.50.11:46519","mapped_loss_192.168.50.11:46529","mapped_loss_192.168.50.11:46539","mapped_loss_192.168.50.11:46549","mapped_loss_192.168.50.11:46559","mapped_loss_192.168.50.2:46510","mapped_loss_192.168.50.2:46520","mapped_loss_192.168.50.2:46530","mapped_loss_192.168.50.2:46540","mapped_loss_192.168.50.2:46550","mapped_loss_192.168.50.3:46511","mapped_loss_192.168.50.3:46521","mapped_loss_192.168.50.3:46531","mapped_loss_192.168.50.3:46541","mapped_loss_192.168.50.3:46551","mapped_loss_192.168.50.4:46512","mapped_loss_192.168.50.4:46522","mapped_loss_192.168.50.4:46532","mapped_loss_192.168.50.4:46542","mapped_loss_192.168.50.4:46552","mapped_loss_192.168.50.5:46513","mapped_loss_192.168.50.5:46523","mapped_loss_192.168.50.5:46533","mapped_loss_192.168.50.5:46543","mapped_loss_192.168.50.5:46553","mapped_loss_192.168.50.6:46514","mapped_loss_192.168.50.6:46524","mapped_loss_192.168.50.6:46534","mapped_loss_192.168.50.6:46544","mapped_loss_192.168.50.6:46554","mapped_loss_192.168.50.7:46515","mapped_loss_192.168.50.7:46525","mapped_loss_192.168.50.7:46535","mapped_loss_192.168.50.7:46545","mapped_loss_192.168.50.7:46555","mapped_loss_192.168.50.8:46516","mapped_loss_192.168.50.8:46526","mapped_loss_192.168.50.8:46536","mapped_loss_192.168.50.8:46546","mapped_loss_192.168.50.8:46556","mapped_loss_192.168.50.9:46517","mapped_loss_192.168.50.9:46527","mapped_loss_192.168.50.9:46537","mapped_loss_192.168.50.9:46547","mapped_loss_192.168.50.9:46557","val_loss_192.168.50.10:46528","val_loss_192.168.50.10:46538","val_loss_192.168.50.10:46548","val_loss_192.168.50.10:46558","val_loss_192.168.50.11:46529","val_loss_192.168.50.11:46539","val_loss_192.168.50.11:46549","val_loss_192.168.50.11:46559","val_loss_192.168.50.2:46520","val_loss_192.168.50.2:46530","val_loss_192.168.50.2:46540","val_loss_192.168.50.2:46550","val_loss_192.168.50.3:46521","val_loss_192.168.50.3:46531","val_loss_192.168.50.3:46541","val_loss_192.168.50.3:46551","val_loss_192.168.50.4:46522","val_loss_192.168.50.4:46532","val_loss_192.168.50.4:46542","val_loss_192.168.50.4:46552","val_loss_192.168.50.5:46523","val_loss_192.168.50.5:46533","val_loss_192.168.50.5:46543","val_loss_192.168.50.5:46553","val_loss_192.168.50.6:46524","val_loss_192.168.50.6:46534","val_loss_192.168.50.6:46544","val_loss_192.168.50.6:46554","val_loss_192.168.50.7:46525","val_loss_192.168.50.7:46535","val_loss_192.168.50.7:46545","val_loss_192.168.50.7:46555","val_loss_192.168.50.8:46526","val_loss_192.168.50.8:46536","val_loss_192.168.50.8:46546","val_loss_192.168.50.8:46556","val_loss_192.168.50.9:46527","val_loss_192.168.50.9:46537","val_loss_192.168.50.9:46547","val_loss_192.168.50.9:46557","trainer/global_step"
"participant_0","finished","-","janousy","","2023-07-10T10:19:38.000Z","504","","ankdndnl","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:02.000Z","63389c312136","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.2:46510","0.5","salt","10","80","0","3","10","0.016251354279523293","0","0.8633103370666504","0.8475832939147949","0.3428240120410919","0.8613210320472717","0.8633103370666504","0.8873727321624756","0.8878645896911621","0.888706386089325","0.8873727321624756","0.8383334279060364","0.8473737835884094","0.36703670024871826","0.8833334445953369","0.8383334279060364","0.8966994285583496","0.8963834643363953","0.8964526653289795","0.8966994285583496","0.8650661706924438","0.8528527021408081","0.2711591422557831","0.8679189085960388","0.8650661706924438","0.8938302993774414","0.8893019556999207","0.8922210931777954","0.8938302993774414","0","0.2892697975039482","","","0.32884938567876815","","","","","","0.25209327079355714","","","0.45406718999147416","","","0.36478731259703634","","","0.5066890805959702","","","0.37083788961172104","","","Infinity","","","0.4205297365784645","","","0.37760208554565905","","","","","0.4331144622713328","","","","","0.399317918047309","","","","","0.3712667850032449","","","","","0.4139968617260456","","","","","0.37901602433994414","","","","","0.4058606098592281","","","","","0.40123293034732344","","","","","Infinity","","","","","0.37416344322264194","","","","","1","","","","","0.9188469761642456","","","","","1","","","","","1","","","","","0.9651885135158956","","","","","1","","","","","0.9850305973117212","","","","","0.9964976861037984","","","","","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_4","finished","-","janousy","","2023-07-10T10:18:41.000Z","559","","s90x9n53","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:00.000Z","68250cf37119","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.6:46514","0.5","salt","10","80","0","3","10","0.0099009900990099","0","0.8503648042678833","0.8342020511627197","0.3356931209564209","0.849408745765686","0.8503648042678833","0.8790342211723328","0.8777644634246826","0.8778443932533264","0.8790342211723328","0.9000000953674316","0.8833333849906921","0.13715408742427826","0.9000000953674316","0.9000000953674316","0.9017536044120787","0.9017021656036376","0.9019073247909546","0.9017536044120787","0.8284568190574646","0.8129594326019287","0.3594279885292053","0.8345966339111328","0.8284568190574646","0.8925551176071167","0.8836143016815186","0.886063277721405","0.8925551176071167","0","0.2896364852786064","","","0.361061436124146","","","0.3876742236316204","","","0.3982837423682213","","","0.2758658267557621","","","0.3242090120911598","","","","","","0.34612769484519956","","","Infinity","","","0.31829490661621096","","","0.38104595735669133","","","","","0.3789123728312552","","","","","0.3846950147673488","","","","","0.38820441022515295","","","","","0.38409434162080286","","","","","0.3647265291213989","","","","","0.3676599411293864","","","","","0.3965720865130424","","","","","Infinity","","","","","0.3942242276668548","","","","","0.9642461367510184","","","","","0.9698580660849498","","","","","0.9547232445667388","","","","","0.9456535549888412","","","","","0.956284321181088","","","","","1","","","","","1","","","","","0.9243742286544824","","","","","0","","","","","0.9302961267393816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_5","finished","-","janousy","","2023-07-10T10:18:40.000Z","563","","yudkcfky","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:36.000Z","2023-07-10T10:28:03.000Z","9186172e3963","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.7:46515","0.5","salt","10","80","0","3","10","0.0165016501650165","0","0.8502650260925293","0.832644522190094","0.41164398193359375","0.8442588448524475","0.8502650260925293","0.8721274137496948","0.8706733584403992","0.8712981939315796","0.8721274137496948","0.8250000476837158","0.8012698292732239","0.2506905496120453","0.8228572010993958","0.8250000476837158","0.8992259502410889","0.8986429572105408","0.899182915687561","0.8992259502410889","0.8628109693527222","0.8462042212486267","0.3557415306568146","0.8685715794563293","0.8628109693527222","0.8752703070640564","0.8730624914169312","0.8808214664459229","0.8752703070640564","0","0.31947883814573286","","","0.3412313863635063","","","0.362566302716732","","","0.40321767032146455","","","0.3718755945563316","","","0.4093420162796974","","","0.3772094875574112","","","","","","Infinity","","","0.302975701354444","","","0.37187717396765946","","","","","0.3813613305985928","","","","","0.3685177830979228","","","","","0.38744160391390325","","","","","0.3710315326228738","","","","","0.3865810369700194","","","","","0.3974995179474354","","","","","0.3992017566785217","","","","","Infinity","","","","","0.36223488753661515","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_7","finished","-","janousy","","2023-07-10T10:18:40.000Z","565","","wbwtr3vb","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:05.000Z","174aa9c9ee60","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.9:46517","0.5","salt","10","80","0","3","10","0.006674082313681869","0","0.879324197769165","0.8641504645347595","0.29207444190979004","0.8773772120475769","0.879324197769165","0.898760974407196","0.8970422744750977","0.8997694253921509","0.898760974407196","0.9416667222976683","0.9232900738716124","0.250853031873703","0.9333333969116212","0.9416667222976683","0.9024797677993774","0.9019561409950256","0.902165710926056","0.9024797677993774","0.837023913860321","0.8294104337692261","0.31343957781791687","0.8454630374908447","0.837023913860321","0.8743765354156494","0.8751688003540039","0.8780122995376587","0.8743765354156494","0","0.2419750601053238","","","0.241204072535038","","","0.27492796033620837","","","0.30895732156932354","","","0.28248161971569063","","","0.334416189044714","","","0.4107260823249817","","","0.3270215466618538","","","Infinity","","","","","","0.3495924766361713","","","","","0.3319722993671894","","","","","0.3609436696022749","","","","","0.3677507898584008","","","","","0.36839556705206633","","","","","0.38127949841320513","","","","","0.3628067805618048","","","","","0.36086221784353256","","","","","Infinity","","","","","0.3851703770458698","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_2","finished","-","janousy","","2023-07-10T10:18:40.000Z","564","","r3vgjhkn","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:04.000Z","1cbadfdd7749","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.4:46512","0.5","salt","10","80","0","3","10","0.009857612267250822","0","0.8485485315322876","0.8340500593185425","0.37343209981918335","0.8412507176399231","0.8485485315322876","0.8781298398971558","0.8774995803833008","0.8786404132843018","0.8781298398971558","0.7940476536750793","0.7832900285720825","0.3533164858818054","0.8083333969116211","0.7940476536750793","0.8931911587715149","0.8929551243782043","0.8931128978729248","0.8931911587715149","0.8389682769775391","0.8274314403533936","0.3366299867630005","0.8427777886390686","0.8389682769775391","0.8730155825614929","0.8701040744781494","0.8702870607376099","0.8730155825614929","0","0.4205193087458611","","","0.32645957469940184","","","0.39947733134031294","","","0.37679858654737475","","","","","","0.3926387995481491","","","0.3709395691752434","","","0.420841783285141","","","Infinity","","","0.4035243831574917","","","0.4667809984087944","","","","","0.4403958183526993","","","","","0.4467234309017658","","","","","0.4189913645014167","","","","","0.4349723652005196","","","","","0.4435421794652939","","","","","0.4476302823424339","","","","","0.4501965972781181","","","","","Infinity","","","","","0.44499958090484143","","","","","0.9294819041097436","","","","","0.9876089091925968","","","","","0.9733459984181926","","","","","1","","","","","1","","","","","0.9804908414526536","","","","","0.9875284348527452","","","","","0.9818123767968988","","","","","0","","","","","0.9772111445664772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_3","finished","-","janousy","","2023-07-10T10:18:40.000Z","565","","oxanu3b9","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:05.000Z","ebf99f954098","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.5:46513","0.5","salt","10","80","0","3","10","0.020652173913043477","0","0.829681396484375","0.8059813976287842","0.3980905711650848","0.8156260848045349","0.829681396484375","0.8571633100509644","0.8560763597488403","0.8562449216842651","0.8571633100509644","0.8400000929832458","0.8067460656166077","0.35306185483932495","0.815000057220459","0.8400000929832458","0.9017991423606871","0.9016550779342652","0.9017478823661804","0.9017991423606871","0.8290212154388428","0.8106284141540527","0.38022077083587646","0.8341534733772278","0.8290212154388428","0.8581101298332214","0.852892279624939","0.8641417026519775","0.8581101298332214","0","0.4204674780368805","","","0.3640671268105507","","","0.4398419439792633","","","0.4443511903285981","","","0.3670478060841561","","","","","","0.46105880886316297","","","0.3651614889502525","","","Infinity","","","0.3915177151560784","","","0.46376301676034926","","","","","0.4336360682547093","","","","","0.47817023485898974","","","","","0.4696681141853333","","","","","0.4470785430073738","","","","","0.4265155705809593","","","","","0.4511096715927124","","","","","0.4523346194624901","","","","","Infinity","","","","","0.45124719547107817","","","","","0.9451706109690958","","","","","1","","","","","0.914655731970418","","","","","0.9325422264584642","","","","","0.9817831320997116","","","","","1","","","","","0.9728093005021596","","","","","0.9700986866032868","","","","","0","","","","","0.972504605099498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_1","finished","-","janousy","","2023-07-10T10:18:40.000Z","564","","gmmg0sjz","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:04.000Z","2dc6d4e9a58c","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.3:46511","0.5","salt","10","80","0","3","10","0.009825327510917033","0","0.8536816239356995","0.8411161303520203","0.29283401370048523","0.8518818020820618","0.8536816239356995","0.8858414888381958","0.8871015310287476","0.8898853063583374","0.8858414888381958","0.7716667056083679","0.795555591583252","0.3724331855773926","0.8457143306732178","0.7716667056083679","0.9097943305969238","0.9097564220428468","0.9099035263061525","0.9097943305969238","0.8063271045684814","0.7978448271751404","0.3649240732192993","0.8125793933868408","0.8063271045684814","0.8697223663330078","0.8698415756225586","0.8717696666717529","0.8697223663330078","0","0.3870056703686714","","","0.3791000485420227","","","0.33071940783411263","","","","","","0.23284695222973825","","","0.36145796030759814","","","0.31188110560178756","","","0.39349277764558793","","","Infinity","","","0.31795519292354585","","","0.3795603749155998","","","","","0.37942056234925986","","","","","0.37816831139847634","","","","","0.3865349422767758","","","","","0.364656603038311","","","","","0.37206562316045166","","","","","0.374883571639657","","","","","0.3922708594053983","","","","","Infinity","","","","","0.3705371842160821","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_9","finished","-","janousy","","2023-07-10T10:18:40.000Z","565","","4y1edqdd","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:05.000Z","01d87c66d6d3","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.11:46519","0.5","salt","10","80","0","3","10","0.00974025974025974","0","0.8770968914031982","0.859924852848053","0.3110085725784302","0.8732821345329285","0.8770968914031982","0.8907139301300049","0.8880676627159119","0.8882176280021667","0.8907139301300049","0.9250000715255736","0.9250000715255736","0.1974942237138748","0.9250000715255736","0.9250000715255736","0.8942412734031677","0.894199013710022","0.8946554660797119","0.8942412734031677","0.8654100894927979","0.8487370610237122","0.3694271445274353","0.8597840070724487","0.8654100894927979","0.8688779473304749","0.8660378456115723","0.8694633841514587","0.8688779473304749","0","0.428383269906044","","","","","","0.35481067299842833","","","0.40030473470687866","","","0.3453462243080139","","","0.3844975933432579","","","0.35477652698755263","","","0.4537470743060112","","","Infinity","","","0.4077017173171043","","","0.43613671958446504","","","","","0.447170874029398","","","","","0.44843021750450135","","","","","0.415426844842732","","","","","0.41254875525832174","","","","","0.445844584479928","","","","","0.4196051442623138","","","","","0.4385136667639017","","","","","Infinity","","","","","0.4641315910965204","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","1","","","","","0","","","","","0.972953744477885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_8","finished","-","janousy","","2023-07-10T10:18:40.000Z","562","","0p5k62n2","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:35.000Z","2023-07-10T10:28:02.000Z","5a928686423d","","","","","","Model Poisoning","false","No Attack","true","salt","10","0","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.10:46518","0.5","salt","10","80","0","3","10","0.007575757575757576","0","0.8377395272254944","0.8195475935935974","0.3375823497772217","0.8328789472579956","0.8377395272254944","0.8771118521690369","0.878352165222168","0.8811715841293335","0.8771118521690369","0.9416667819023132","0.9407143592834472","0.20697830617427823","0.9500001072883606","0.9416667819023132","0.9013968110084534","0.9011908173561096","0.9018418788909912","0.9013968110084534","0.8463690280914307","0.8265209197998047","0.35248780250549316","0.8432738780975342","0.8463690280914307","0.8644500970840454","0.8632389307022095","0.8649851083755493","0.8644500970840454","0","","","","0.3659464225172997","","","0.3679508499801159","","","0.35813059359788896","","","0.3852768562734127","","","0.3069508083164692","","","0.3981441721320153","","","0.2881928451359272","","","Infinity","","","0.3593896977603436","","","0.4082650106400251","","","","","0.40951611384749415","","","","","0.4126589334756136","","","","","0.4179460137337446","","","","","0.4262099687755107","","","","","0.39697773404419423","","","","","0.45129652082920074","","","","","0.4043699369765818","","","","","Infinity","","","","","0.4491568515077234","","","","","1","","","","","0.9969402516335124","","","","","0.989295279587617","","","","","0.9765663867343808","","","","","0.9569977958641364","","","","","1","","","","","0.9120095007574388","","","","","1","","","","","0","","","","","0.9046926170685224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_6","finished","-","janousy","","2023-07-10T10:18:39.000Z","566","","101cnqgn","FASHIONMNIST_1_MLP_SentinelGlobal_fully_ModelPoisoning_0_N10-S0_R80_salt_20230710_101827","","2023-07-10T13:26:36.000Z","2023-07-10T10:28:05.000Z","c3e69ec514bd","","","","","","Model Poisoning","false","Model Poisoning","true","salt","10","0.8","0","7","3","false","SentinelGlobal","Model Poisoning","false","FASHIONMNIST","true","MLP","192.168.50.8:46516","0.5","salt","10","80","0","3","10","0","0","0.09235791116952896","0.026391038671135902","2.3237361907958984","0.017331892624497414","0.09235791116952896","0.10175932198762894","0.02997753396630287","0.019041474908590317","0.10175932198762894","0.10000000149011612","0.01714285835623741","1368.51171875","0.00937500037252903","0.10000000149011612","0.0962248295545578","0.0932428538799286","0.09462780505418776","0.0962248295545578","0.09444446116685867","0.020281292498111725","975.1712036132812","0.01163194328546524","0.09444446116685867","0.10000000149011612","0.020839814096689224","0.01163194514811039","0.10000000149011612","0","Infinity","","","Infinity","","","Infinity","","","Infinity","","","Infinity","","","Infinity","","","Infinity","","","Infinity","","","","","","Infinity","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","Infinity","","","","","49077.381548640726","","","","","Infinity","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","","","","","1","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
