,192.168.50.3:46561,192.168.50.4:46562,192.168.50.5:46563,192.168.50.6:46564,192.168.50.7:46565,192.168.50.8:46566,192.168.50.9:46567,192.168.50.10:46568,192.168.50.11:46569
0,2.5042767405509947,0.2645534843206406,2.6963665008544924,2.3212483868002893,0.25150575004518033,2.603756180405617,2.1413611710071563,0.2442528173327446,0.2535873714834452
1,3.180317208170891,0.20280569987371566,3.6469093799591064,3.349107097089291,0.2127668832661584,3.2707484643906355,3.434982487559319,0.22209672266617417,0.24153162064030767
2,3.648015389839808,0.19956963676959277,3.9353903704012434,3.622072266538938,0.1909862379388263,3.7875516501565776,3.7057049175103507,0.2220947795237104,0.2182153087730209
3,4.313449980318547,0.18571584213059394,4.509282190585509,3.831101904064417,0.18882331509375944,4.215207525203004,4.122407285869122,0.20470690965885296,0.22666626665741205
4,4.453209226317703,0.16956853731069715,4.980815177746117,4.190582627505064,0.1802540708798915,4.851506926305592,4.558145178556442,0.1998842842783779,0.2082164787687361
5,4.486018277363231,0.17714110095597183,5.415368108606587,4.634120782340567,0.1765252530031527,5.0858725919388235,4.897022592027982,0.18977502061170526,0.1951157821031908
6,4.8246003586532815,0.17657322065039938,5.5147661044395395,4.7975114519042625,0.17277974135774588,5.342999977219318,5.2867291714463915,0.1742372047804695,0.1908301945642701
7,5.065147865680046,0.17689222675398925,5.578219182399335,5.076567578595132,0.16468381274607963,5.389134211000055,5.34426349028945,0.16885952731936413,0.1855984628666192
8,5.194108982322117,0.1673149111755063,5.584794567011138,5.103060708360539,0.16554801340066155,5.364837723225355,5.495273793405957,0.174780100615721,0.19899970260513428
9,5.398656600210815,0.15731660173381898,5.7673405581554835,5.386803933903575,0.163518479365448,5.669949724599719,5.736028352379799,0.1684899267622677,0.19972590664321616
