,192.168.50.3:46521,192.168.50.4:46522,192.168.50.5:46523,192.168.50.6:46524,192.168.50.7:46525,192.168.50.8:46526,192.168.50.9:46527,192.168.50.10:46528,192.168.50.11:46529
0,0,0.0,0,0,0,0.0,0,0.0,0.0
1,0,0.7272920824964302,0,0,0,0.5198145082077946,0,0.9279293346748295,0.0
2,0,0.7787655488702917,0,0,0,0.0,0,0.6799139574423414,0.5068625410794637
3,0,0.8614290242633662,0,0,0,0.5258775639240919,0,0.7195344038731365,0.5854577530957664
4,0,0.8826478382285231,0,0,0,0.622459549016211,0,0.837775876194819,0.7150338507769081
5,0,0.9006493828526929,0,0,0,0.6034858829242205,0,0.7993260074870211,0.7379069994816937
6,0,0.9043237411674117,0,0,0,0.5657637776698975,0,0.7770361412061991,0.7033122112397522
7,0,0.8101920831025626,0,0,0,0.5518208842472347,0,0.8017831260520766,0.6564820530017299
8,0,0.7285706150728886,0,0,0,0.5757744926597453,0,0.7876969698184408,0.6361440528069459
9,0,0.6328933920667476,0,0,0,0.5446240340820638,0,0.7358704186529619,0.5403419824397951
