,192.168.50.3:46521,192.168.50.4:46522,192.168.50.5:46523,192.168.50.6:46524,192.168.50.7:46525,192.168.50.8:46526,192.168.50.9:46527,192.168.50.10:46528,192.168.50.11:46529
0,0.3050561837852001,-1,-1,0.31174260526895525,0.20006385426968337,-1,0.30480871349573135,-1,-1
1,0.230085570178926,-1,-1,0.2368422159459442,0.18588956538587809,-1,0.25147933680564166,-1,-1
2,0.22747427135085066,-1,-1,0.21543248975649476,0.17769967329998812,-1,0.22431632596999407,-1,-1
3,0.2048789086518809,-1,-1,0.1914989790529944,0.14963056438136846,-1,0.21276874391187447,-1,-1
4,0.18482456848025322,-1,-1,0.17489130841873704,0.15293063720688224,-1,0.21142609292874112,-1,-1
5,0.1725206391570585,-1,-1,0.16541754276804568,0.14561339330781872,-1,0.21033448701297552,-1,-1
6,0.16400840794210256,-1,-1,0.15663259669142593,0.14719190554294204,-1,0.20969119837141728,-1,-1
7,0.16668868691958777,-1,-1,0.14475147873281458,0.13590821069083175,-1,0.20713999185391002,-1,-1
8,0.17019578506814367,-1,-1,0.1442592233378188,0.13981244418149194,-1,0.2045047523033443,-1,-1
9,0.16999087035103003,-1,-1,0.13432070556962572,0.13928635600866981,-1,0.2023985623952467,-1,-1
