"Name","GPU Type","GPU Count","Commit","GitHub","Description","Hostname","Sweep","Runtime","End Time","Updated","Tags","ID","State","Notes","User","Group","Job Type","Created","trainer/global_step","epoch","Validation/Loss","Validation/Accuracy","TrainEnd/Loss","Train/Loss","Test/Loss","Test/Accuracy","Round","network_args","model_args.model","data_args.dataset","aggregator_args.algorithm","adversarial_args.targeted","adversarial_args.target_label","adversarial_args.target_changed_label","adversarial_args.poisoned_sample_persent","adversarial_args.poisoned_ratio","adversarial_args.noise_type","adversarial_args.attacks","127.0.0.1:46510","127.0.0.1:46511","127.0.0.1:46512","127.0.0.1:46513","127.0.0.1:46514","127.0.0.1:46520","127.0.0.1:46521","127.0.0.1:46522","127.0.0.1:46523","127.0.0.1:46524","127.0.0.1:46524 127.0.0.1:46520","127.0.0.1:46530","127.0.0.1:46531","127.0.0.1:46532","127.0.0.1:46533","127.0.0.1:46534","127.0.0.1:46540","127.0.0.1:46541","127.0.0.1:46542","127.0.0.1:46543","127.0.0.1:46544","127.0.0.1:46550","127.0.0.1:46551","127.0.0.1:46552","127.0.0.1:46553","127.0.0.1:46554"
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1622","2023-05-05T15:06:46.000Z","2023-05-06T11:47:50.000Z","NoAttack","fv8zxzm9","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163838","","2023-05-05T14:39:44.000Z","0","0","0.1754421889781952","0.971666693687439","0.005308705847710371","0.002363247098401189","0.057495564222335815","0.9879999756813048","10","127.0.0.146548","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1627","2023-05-05T15:06:45.000Z","2023-05-06T11:47:50.000Z","NoAttack","28h5i661","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163838","","2023-05-05T14:39:38.000Z","0","0","0.13281050324440002","0.9691666960716248","0.0039816624484956264","0.00008118393452605233","0.09966515004634856","0.975499987602234","10","127.0.0.146547","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1630","2023-05-05T15:06:43.000Z","2023-05-06T11:47:50.000Z","NoAttack","cf9ebs76","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163838","","2023-05-05T14:39:33.000Z","0","0","0.1287214607000351","0.9758333563804626","0.0004283720627427101","0.000013272288924781606","0.1663198620080948","0.968999981880188","10","127.0.0.146546","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1601","2023-05-05T15:03:22.000Z","2023-05-06T11:47:50.000Z","NoAttack","p1o1qqbj","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163527","","2023-05-05T14:36:41.000Z","0","0","0.10158250480890274","0.9783333539962769","0.00435394374653697","0.00029190717032179236","0.1661955863237381","0.9704999923706056","10","127.0.0.146540","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","1","0.8044554591178894","0.8011596202850342","0.7819485068321228","0.9133993983268738","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1601","2023-05-05T15:03:20.000Z","2023-05-06T11:47:50.000Z","NoAttack","jakl7gtl","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163527","","2023-05-05T14:36:39.000Z","0","0","0.16643327474594116","0.9725000262260436","0.00010201200348092244","0.00001794302079360932","0.0764666199684143","0.9825000166893004","10","127.0.0.146542","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","0.8011596202850342","0.7972003817558289","1","0.7830131649971008","0.9077852368354796","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1601","2023-05-05T15:03:18.000Z","2023-05-06T11:47:50.000Z","NoAttack","4exje6bx","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163527","","2023-05-05T14:36:37.000Z","0","0","0.12842436134815216","0.977500021457672","0.008786569349467754","0.004291623830795288","0.08470478653907776","0.984499990940094","10","127.0.0.146544","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","0.8114021420478821","0.8004355430603027","0.7993770241737366","0.7919802069664001","1","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1610","2023-05-05T15:03:20.000Z","2023-05-06T11:47:50.000Z","NoAttack","8e867h5g","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163527","","2023-05-05T14:36:30.000Z","0","0","0.19836755096912384","0.9683333039283752","0.02068830281496048","0.0014835360925644636","0.037470970302820206","0.9915000200271606","10","127.0.0.146543","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","0.7819485068321228","0.7827332019805908","0.7830131649971008","1","0.8988587260246277","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1615","2023-05-05T15:03:19.000Z","2023-05-06T11:47:50.000Z","NoAttack","xmmw6fni","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163527","","2023-05-05T14:36:24.000Z","0","0","0.21032391488552096","0.9683333039283752","0.0035059978254139423","0.00001796126707631629","0.16216106712818146","0.9735000133514404","10","127.0.0.146541","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","0.8044554591178894","1","0.7972003817558289","0.7827332019805908","0.9090861678123474","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1502","2023-05-05T14:58:09.000Z","2023-05-06T11:47:50.000Z","NoAttack","9gq863k6","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163218","","2023-05-05T14:33:07.000Z","0","0","0.11071187257766724","0.9741666913032532","0.020773522555828094","0.00038862437941133976","0.12535816431045532","0.9760000109672546","10","127.0.0.146535","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1120","2023-05-05T14:51:43.000Z","2023-05-06T11:47:50.000Z","NoAttack","yi885tas","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163218","","2023-05-05T14:33:03.000Z","0","0","0.1251828968524933","0.9816666841506958","0.000152210021042265","0.00012458568380679935","0.0755867063999176","0.984499990940094","8","127.0.0.146539","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1528","2023-05-05T14:58:31.000Z","2023-05-06T11:47:50.000Z","NoAttack","4bbkhc7h","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163218","","2023-05-05T14:33:03.000Z","0","0","0.11993606388568878","0.9708333611488342","0.01844325102865696","0.0017558152321726084","0.1102251410484314","0.972000002861023","10","127.0.0.146537","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1474","2023-05-05T14:57:35.000Z","2023-05-06T11:47:50.000Z","NoAttack","2l879ybt","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163218","","2023-05-05T14:33:01.000Z","0","0","0.17436844110488892","0.9591666460037231","0.015068454667925836","0.000023187947590486147","0.03137119114398956","0.9925000071525574","10","127.0.0.146538","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","1547","2023-05-05T14:58:41.000Z","2023-05-06T11:47:50.000Z","NoAttack","1zttc3ho","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_163218","","2023-05-05T14:32:54.000Z","0","0","0.13843441009521484","0.9733333587646484","0.002724508987739682","0.0004447166866157204","0.1197720319032669","0.968500018119812","10","127.0.0.146536","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","511","2023-05-05T14:38:01.000Z","2023-05-06T11:47:50.000Z","NoAttack","zt05xror","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162912","","2023-05-05T14:29:30.000Z","0","0","0.21055342257022855","0.9666666388511658","0.01088126190006733","0.00006643909000558779","0.1260760873556137","0.9764999747276306","10","127.0.0.146530","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","1","0.7706745266914368","0.7697758674621582","0.7750216126441956","0.8973825573921204","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","515","2023-05-05T14:38:02.000Z","2023-05-06T11:47:50.000Z","NoAttack","hk3hxrib","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162912","","2023-05-05T14:29:27.000Z","0","0","0.17666569352149963","0.971666693687439","0.01556274015456438","0.00020992981444578615","0.07343951612710953","0.9865000247955322","10","127.0.0.146534","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","0.77842116355896","0.7852504849433899","0.7868855595588684","0.7670734524726868","1","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","496","2023-05-05T14:37:42.000Z","2023-05-06T11:47:50.000Z","NoAttack","zc8ot5dj","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162912","","2023-05-05T14:29:26.000Z","0","0","0.14432477951049805","0.9708333611488342","0.01715000346302986","0.0013977119233459234","0.1909748911857605","0.9639999866485596","10","127.0.0.146531","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","0.7706745266914368","1","0.7791504859924316","0.7689428329467773","0.7852504849433899","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","510","2023-05-05T14:37:56.000Z","2023-05-06T11:47:50.000Z","NoAttack","6xf4t4fh","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162912","","2023-05-05T14:29:26.000Z","0","0","0.1372963935136795","0.9700000286102296","0.02237575873732567","0.00002022845183091704","0.0610060840845108","0.9829999804496764","10","127.0.0.146532","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","0.7697758674621582","0.7791504859924316","1","0.7682631611824036","0.7868855595588684","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","507","2023-05-05T14:37:53.000Z","2023-05-06T11:47:50.000Z","NoAttack","3obsmrb9","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162912","","2023-05-05T14:29:26.000Z","0","0","0.13096719980239868","0.975000023841858","0.017649458721280098","0.0025187241844832897","0.049249522387981415","0.99099999666214","10","127.0.0.146533","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","0.7750216126441956","0.7689428329467773","0.7682631611824036","1","0.7670734524726868","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","286","2023-05-05T14:28:06.000Z","2023-05-06T11:47:50.000Z","NoAttack","zbk89w4k","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162255","","2023-05-05T14:23:20.000Z","0","0","0.1245538964867592","0.9741666913032532","0.0015228654956445098","0.0000027641060569294496","0.10748890787363052","0.977999985218048","10","127.0.0.146520","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","1","0.8012873530387878","0.7900476455688477","0.8127486705780029","0.8039640784263611","","","","","","","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","288","2023-05-05T14:28:06.000Z","2023-05-06T11:47:50.000Z","NoAttack","vnrnq5s9","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162255","","2023-05-05T14:23:18.000Z","0","0","0.14207957684993744","0.9791666865348816","0.0005333784501999617","0.00003030688822036609","0.05818270519375801","0.9865000247955322","10","127.0.0.146524","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","0.8039640784263611","0.7977163195610046","0.7997438907623291","0.7847518920898438","1","","","","","","","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","289","2023-05-05T14:28:07.000Z","2023-05-06T11:47:50.000Z","NoAttack","nmbxp3tx","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162255","","2023-05-05T14:23:18.000Z","0","0","0.1442716121673584","0.9733333587646484","0.0121734282001853","0.02513648383319378","0.0475083626806736","0.9919999837875366","10","127.0.0.146523","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","0.8127486705780029","0.7956745624542236","0.9162297248840332","1","0.7847518920898438","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","287","2023-05-05T14:28:05.000Z","2023-05-06T11:47:50.000Z","NoAttack","8hi79nts","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162255","","2023-05-05T14:23:18.000Z","0","0","0.11317242681980132","0.9800000190734864","0.0013958098134025931","0.0000038033344935684","0.06503742188215256","0.9835000038146972","10","127.0.0.146522","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","","0.7758873105049133","1","0.7894349098205566","","0.8295021057128906","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","292","2023-05-05T14:28:09.000Z","2023-05-06T11:47:50.000Z","NoAttack","aqs43bm1","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_162255","","2023-05-05T14:23:17.000Z","0","0","0.23511545360088348","0.9591666460037231","0.010742983780801296","0.21406647562980652","0.11972735077142715","0.977999985218048","10","127.0.0.146521","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","","","","","","0.8012873530387878","1","0.7758873105049133","0.7956745624542236","0.7977163195610046","","","","","","","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","227","2023-05-05T14:23:53.000Z","2023-05-06T11:47:50.000Z","NoAttack","xid9y32s","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161949","","2023-05-05T14:20:06.000Z","0","0","0.09203874319791794","0.9808333516120912","0.007732154335826635","0.00010077883052872494","0.1423317939043045","0.975499987602234","10","127.0.0.146515","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","228","2023-05-05T14:23:52.000Z","2023-05-06T11:47:50.000Z","NoAttack","lc0wjhoa","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161949","","2023-05-05T14:20:04.000Z","0","0","0.2170431762933731","0.9691666960716248","0.016650965437293053","0.0014334394363686442","0.04091577231884003","0.9919999837875366","10","127.0.0.146518","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","228","2023-05-05T14:23:51.000Z","2023-05-06T11:47:50.000Z","NoAttack","hwaxj5cl","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161949","","2023-05-05T14:20:03.000Z","0","0","0.13988474011421204","0.977500021457672","0.0035293265245854855","0.017593929544091225","0.0796232596039772","0.9879999756813048","10","127.0.0.146519","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","229","2023-05-05T14:23:52.000Z","2023-05-06T11:47:50.000Z","NoAttack","fts5pind","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161949","","2023-05-05T14:20:03.000Z","0","0","0.16319206357002258","0.9741666913032532","0.00252764206379652","0.002423956524580717","0.14735938608646393","0.9710000157356262","10","127.0.0.146516","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","229","2023-05-05T14:23:52.000Z","2023-05-06T11:47:50.000Z","NoAttack","aq1e5nfu","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161949","","2023-05-05T14:20:03.000Z","0","0","0.14125634729862213","0.9758333563804626","0.000525403767824173","0.0029018789064139128","0.08867575228214264","0.9804999828338624","10","127.0.0.146517","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","203","2023-05-05T14:20:22.000Z","2023-05-06T11:47:50.000Z","NoAttack","e6jx7z3i","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161643","","2023-05-05T14:16:59.000Z","0","0","0.14649969339370728","0.9758333563804626","0.00268902606330812","0.000005915565452596638","0.12823589146137238","0.975000023841858","10","127.0.0.146510","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","1","0.8021610379219055","0.7991881370544434","0.8070618510246277","0.795280396938324","","","","","","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","209","2023-05-05T14:20:24.000Z","2023-05-06T11:47:50.000Z","NoAttack","zy8ioh34","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161643","","2023-05-05T14:16:55.000Z","0","0","0.12814566493034363","0.9791666865348816","0.015425005927681925","0.00024994590785354376","0.07788998633623123","0.984000027179718","10","127.0.0.146512","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","0.7991881370544434","0.812518835067749","1","0.8097674250602722","0.8305752873420715","","","","","","","","","","","","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","210","2023-05-05T14:20:25.000Z","2023-05-06T11:47:50.000Z","NoAttack","uf06lf51","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161643","","2023-05-05T14:16:55.000Z","0","0","0.12908223271369934","0.9758333563804626","0.005276253446936607","0.0009182625217363238","0.037552300840616226","0.9919999837875366","10","127.0.0.146513","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","0.8070618510246277","0.7901739478111267","0.8097674250602722","1","0.8056843876838684","","","","","","","","","","","","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","206","2023-05-05T14:20:21.000Z","2023-05-06T11:47:50.000Z","NoAttack","7a31ad8l","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161643","","2023-05-05T14:16:55.000Z","0","0","0.2078032493591309","0.9733333587646484","0.0004936323966830969","0.0003896172856912017","0.07012924551963806","0.987500011920929","10","127.0.0.146514","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","0.795280396938324","0.7932414412498474","0.8305752873420715","0.8056843876838684","1","","","","","","","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","206","2023-05-05T14:20:20.000Z","2023-05-06T11:47:50.000Z","NoAttack","9w6x7gza","finished","-","janousy","MNIST_MLP_FlTrust_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161643","","2023-05-05T14:16:54.000Z","0","0","0.10726145654916765","0.9866666793823242","0.008482648059725761","0.00004297257692087442","0.1273214966058731","0.975000023841858","10","127.0.0.146511","MLP","MNIST","FlTrust","true","0","0","0","0","salt","No Attack","0.8021610379219055","1","0.812518835067749","0.7901739478111267","0.8174058794975281","","","","","","","","","","","","","","","","","","","","",""
"participant_0","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","192","2023-05-05T14:17:02.000Z","2023-05-06T11:47:50.000Z","NoAttack","qmlssb6e","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161336","","2023-05-05T14:13:50.000Z","0","0","0.17885033786296844","0.9691666960716248","0.02705955132842064","0.0029463020619004965","0.12500880658626556","0.9769999980926514","10","127.0.0.146505","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","198","2023-05-05T14:17:06.000Z","2023-05-06T11:47:50.000Z","NoAttack","szawvfzb","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161336","","2023-05-05T14:13:48.000Z","0","0","0.14514368772506714","0.975000023841858","0.016654236242175102","0.011654971167445185","0.13971638679504397","0.975499987602234","10","127.0.0.146506","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","197","2023-05-05T14:17:05.000Z","2023-05-06T11:47:50.000Z","NoAttack","nqowdfuw","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161336","","2023-05-05T14:13:48.000Z","0","0","0.1261475682258606","0.9766666889190674","0.0209813229739666","0.02511641755700111","0.07685916870832443","0.984000027179718","10","127.0.0.146507","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","197","2023-05-05T14:17:05.000Z","2023-05-06T11:47:50.000Z","NoAttack","l6869jmr","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161336","","2023-05-05T14:13:48.000Z","0","0","0.16871659457683563","0.965833306312561","0.01335134170949459","0.010137121193110945","0.056670501828193665","0.9890000224113464","10","127.0.0.146509","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","","","","https://github.com/janousy/fedstellar-robust/tree/9bf7eb55ce040c660a8ba35376447d5cfbe080f2","","some-mba.fritz.box","","198","2023-05-05T14:17:06.000Z","2023-05-06T11:47:50.000Z","NoAttack","0kd4khy7","finished","-","janousy","MNIST_MLP_FedAvg_fully_NoAttack_False_N0-S0_R0_gaussian_20230505_161336","","2023-05-05T14:13:48.000Z","0","0","0.1619514524936676","0.9708333611488342","0.01684497483074665","0.0024316569324582815","0.0395049974322319","0.9915000200271606","10","127.0.0.146508","MLP","MNIST","FedAvg","true","0","0","0","0","salt","No Attack","","","","","","","","","","","","","","","","","","","","","","","","","",""
