,CPU (%),Memory (MB),Traffic (MB)
FlTrust,0.021049974139719888,9.65827983486136,0.0
TrimmedMean,0.0265620452583059,7.5685490803912785,0.0
FedAvg,0.020645283461414667,7.805373603059198,0.0
SentinelGlobal,0.021035820605799956,10.469153785434283,0.0
Sentinel,0.02290772191298486,10.630569606081304,0.0
Krum,0.02137008701197468,7.763040453542244,0.0
