"Name","Round","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.targeted","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","aggregator_args.sentinel_loss_threshold","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","aggregator_args.sentinelglobal_active_round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","trainer/global_step","val_loss_192.168.50.10:46878","val_loss_192.168.50.10:46888","val_loss_192.168.50.10:46898","val_loss_192.168.50.10:46908","val_loss_192.168.50.10:46918","val_loss_192.168.50.10:46928","val_loss_192.168.50.10:46938","val_loss_192.168.50.10:46948","val_loss_192.168.50.10:46958","val_loss_192.168.50.11:46879","val_loss_192.168.50.11:46889","val_loss_192.168.50.11:46899","val_loss_192.168.50.11:46909","val_loss_192.168.50.11:46919","val_loss_192.168.50.11:46929","val_loss_192.168.50.11:46939","val_loss_192.168.50.11:46949","val_loss_192.168.50.11:46959","val_loss_192.168.50.2:46870","val_loss_192.168.50.2:46880","val_loss_192.168.50.2:46890","val_loss_192.168.50.2:46900","val_loss_192.168.50.2:46910","val_loss_192.168.50.2:46920","val_loss_192.168.50.2:46930","val_loss_192.168.50.2:46940","val_loss_192.168.50.2:46950","val_loss_192.168.50.3:46871","val_loss_192.168.50.3:46881","val_loss_192.168.50.3:46891","val_loss_192.168.50.3:46901","val_loss_192.168.50.3:46911","val_loss_192.168.50.3:46921","val_loss_192.168.50.3:46931","val_loss_192.168.50.3:46941","val_loss_192.168.50.3:46951","val_loss_192.168.50.4:46872","val_loss_192.168.50.4:46882","val_loss_192.168.50.4:46892","val_loss_192.168.50.4:46902","val_loss_192.168.50.4:46912","val_loss_192.168.50.4:46922","val_loss_192.168.50.4:46932","val_loss_192.168.50.4:46942","val_loss_192.168.50.4:46952","val_loss_192.168.50.5:46873","val_loss_192.168.50.5:46883","val_loss_192.168.50.5:46893","val_loss_192.168.50.5:46903","val_loss_192.168.50.5:46913","val_loss_192.168.50.5:46923","val_loss_192.168.50.5:46933","val_loss_192.168.50.5:46943","val_loss_192.168.50.5:46953","val_loss_192.168.50.6:46874","val_loss_192.168.50.6:46884","val_loss_192.168.50.6:46894","val_loss_192.168.50.6:46904","val_loss_192.168.50.6:46914","val_loss_192.168.50.6:46924","val_loss_192.168.50.6:46934","val_loss_192.168.50.6:46944","val_loss_192.168.50.6:46954","val_loss_192.168.50.7:46875","val_loss_192.168.50.7:46885","val_loss_192.168.50.7:46895","val_loss_192.168.50.7:46905","val_loss_192.168.50.7:46915","val_loss_192.168.50.7:46925","val_loss_192.168.50.7:46935","val_loss_192.168.50.7:46945","val_loss_192.168.50.7:46955","val_loss_192.168.50.8:46876","val_loss_192.168.50.8:46886","val_loss_192.168.50.8:46896","val_loss_192.168.50.8:46906","val_loss_192.168.50.8:46916","val_loss_192.168.50.8:46926","val_loss_192.168.50.8:46936","val_loss_192.168.50.8:46946","val_loss_192.168.50.8:46956","val_loss_192.168.50.9:46877","val_loss_192.168.50.9:46887","val_loss_192.168.50.9:46897","val_loss_192.168.50.9:46907","val_loss_192.168.50.9:46917","val_loss_192.168.50.9:46927","val_loss_192.168.50.9:46937","val_loss_192.168.50.9:46947","val_loss_192.168.50.9:46957","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Models Evaluated"
"participant_9","10","finished","-","janousy","","2023-07-10T14:39:42.000Z","562","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N10-S50_R0_salt_20230710_143928","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N10-S50_R0_salt_20230710_143928","","2023-07-10T20:52:49.000Z","2023-07-10T14:49:04.000Z","e0639fcf9ed6","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.05","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46580"",""192.168.50.7:46585"",""192.168.50.9:46587"",""192.168.50.6:46584"",""192.168.50.5:46583"",""192.168.50.11:46589"",""192.168.50.4:46582"",""192.168.50.8:46586"",""192.168.50.3:46581"",""192.168.50.10:46588""]","salt","10","0","50","salt","10","0","50","0.5","Sentinel","3","7","3","0.01065166080046719","0.08750000000000001","0.8354517817497253","0.8159596085548402","0.8149480372667313","0.8278635799884797","0.8354517817497253","0.8631367981433868","0.8596688508987427","0.8602166116237641","0.8631367981433868","0.8791429162025453","0.8648375809192658","0.2352694183588028","0.8785714864730835","0.8791429162025453","0.8961632072925568","0.8958754181861878","0.8960131704807283","0.8961632072925568","0.8310157239437104","0.8154042184352875","0.3881779432296753","0.8320020735263824","0.8310157239437104","0.8609015107154847","0.8594142556190492","0.8680954217910767","0.8609015107154847","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T14:29:35.000Z","566","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N10-S100_R0_salt_20230710_142921","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N10-S100_R0_salt_20230710_142921","","2023-07-10T20:52:49.000Z","2023-07-10T14:39:01.000Z","e54bffef73ed","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.1","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46570"",""192.168.50.5:46573"",""192.168.50.8:46576"",""192.168.50.10:46578"",""192.168.50.6:46574"",""192.168.50.4:46572"",""192.168.50.9:46577"",""192.168.50.11:46579"",""192.168.50.7:46575"",""192.168.50.3:46571""]","salt","10","0","100","salt","10","0","100","0.5","Sentinel","3","7","3","0.01003244452337743","0.08269230769230769","0.8365493774414063","0.8168794453144074","0.8764028370380402","0.8301986336708069","0.8365493774414063","0.8651271641254425","0.8613826632499695","0.8621238589286805","0.8651271641254425","0.8703333973884583","0.8610823035240174","0.2430661179125309","0.8756667315959931","0.8703333973884583","0.8970622539520264","0.8968012869358063","0.8970061480998993","0.8970622539520264","0.8387637495994569","0.8178671538829804","0.40193301141262056","0.8358459532260896","0.8387637495994569","0.8601869642734528","0.8585073947906494","0.8637898325920106","0.8601869642734528","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T14:19:28.000Z","569","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S30_R0_salt_20230710_141915","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S30_R0_salt_20230710_141915","","2023-07-10T20:52:51.000Z","2023-07-10T14:28:57.000Z","fc19e76853c1","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.15","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46560"",""192.168.50.4:46562"",""192.168.50.8:46566"",""192.168.50.6:46564"",""192.168.50.11:46569"",""192.168.50.7:46565"",""192.168.50.5:46563"",""192.168.50.9:46567"",""192.168.50.3:46561"",""192.168.50.10:46568""]","salt","50","0","30","salt","50","0","30","0.5","Sentinel","3","7","3","0.007210330278129203","0.42848729149248105","0.8044989883899689","0.7741420447826386","2.153339865803719","0.782221519947052","0.8044989883899689","0.8321068644523621","0.8159250974655152","0.8094082534313203","0.8321068644523621","0.873476254940033","0.8626937985420228","0.21937175989151003","0.8697937071323395","0.873476254940033","0.8616515159606934","0.8615709125995636","0.8619630038738251","0.8616515159606934","0.8020337164402008","0.7845137119293213","0.38834392428398135","0.801996648311615","0.8020337164402008","0.8223158061504364","0.8200846314430237","0.8252231836318971","0.8223158061504364","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T14:09:21.000Z","563","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S50_R0_salt_20230710_140908","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S50_R0_salt_20230710_140908","","2023-07-10T20:52:53.000Z","2023-07-10T14:18:44.000Z","ff92dfb6e927","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.25","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46550"",""192.168.50.8:46556"",""192.168.50.3:46551"",""192.168.50.7:46555"",""192.168.50.5:46553"",""192.168.50.9:46557"",""192.168.50.4:46552"",""192.168.50.10:46558"",""192.168.50.6:46554"",""192.168.50.11:46559""]","salt","50","0","50","salt","50","0","50","0.5","Sentinel","3","7","3","0.008511675335480357","0.43799060503407306","0.8075215518474579","0.7755962133407593","2.11450067460537","0.7814837396144867","0.8075215518474579","0.835389369726181","0.8184051096439362","0.8110714554786682","0.835389369726181","0.8501548290252686","0.839110678434372","0.2506390668451786","0.8571548163890839","0.8501548290252686","0.8609633684158325","0.8608966648578644","0.8612577617168427","0.8609633684158325","0.8085734426975251","0.7923974692821503","0.37359605729579926","0.8072697520256042","0.8085734426975251","0.8258083879947663","0.8236386179924011","0.8268830418586731","0.8258083879947663","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T13:59:16.000Z","566","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S100_R0_salt_20230710_135902","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N50-S100_R0_salt_20230710_135902","","2023-07-10T20:52:54.000Z","2023-07-10T14:08:42.000Z","f9bc7af69bc7","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.5","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46540"",""192.168.50.7:46545"",""192.168.50.5:46543"",""192.168.50.10:46548"",""192.168.50.8:46546"",""192.168.50.4:46542"",""192.168.50.6:46544"",""192.168.50.3:46541"",""192.168.50.11:46549"",""192.168.50.9:46547""]","salt","50","0","100","salt","50","0","100","0.5","Sentinel","3","7","3","0.00478961230749675","0.4346390816648898","0.8057590246200562","0.775760143995285","2.1907680153846742","0.7827241063117981","0.8057590246200562","0.8321506261825562","0.8157874524593354","0.8101100504398346","0.8321506261825562","0.8255244731903076","0.8074274480342866","0.2667392142117024","0.8275403499603272","0.8255244731903076","0.8617007315158844","0.8616237342357635","0.8620009124279022","0.8617007315158844","0.8033513486385346","0.7874093592166901","0.3681122958660126","0.8041670560836792","0.8033513486385346","0.8273103296756745","0.8257290244102479","0.8313063859939576","0.8273103296756745","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T13:49:09.000Z","563","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230710_134856","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230710_134856","","2023-07-10T20:52:57.000Z","2023-07-10T13:58:32.000Z","f1b93eeff0fa","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","80","0","0.24","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46530"",""192.168.50.4:46532"",""192.168.50.3:46531"",""192.168.50.9:46537"",""192.168.50.7:46535"",""192.168.50.10:46538"",""192.168.50.6:46534"",""192.168.50.5:46533"",""192.168.50.11:46539"",""192.168.50.8:46536""]","salt","80","0","30","salt","80","0","30","0.5","Sentinel","3","7","3","0.0016171310340971049","0.7181253562556607","0.7767395615577698","0.7386894404888154","3.0463658362627033","0.7434256076812744","0.7767395615577698","0.802173787355423","0.7772954165935517","0.7686037719249725","0.802173787355423","0.8233485460281372","0.8212010025978089","0.19967588111758233","0.8376667082309723","0.8233485460281372","0.8321680784225465","0.8322353899478913","0.8327293157577516","0.8321680784225465","0.7716248691082002","0.7564710557460785","0.3875586420297623","0.7725462675094605","0.7716248691082002","0.7964195728302003","0.7960984706878662","0.8021802842617035","0.7964195728302003","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T13:39:03.000Z","572","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S50_R0_salt_20230710_133850","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S50_R0_salt_20230710_133850","","2023-07-10T20:52:59.000Z","2023-07-10T13:48:35.000Z","f13e354dd209","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","80","0","0.4","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46520"",""192.168.50.5:46523"",""192.168.50.6:46524"",""192.168.50.9:46527"",""192.168.50.3:46521"",""192.168.50.8:46526"",""192.168.50.4:46522"",""192.168.50.11:46529"",""192.168.50.7:46525"",""192.168.50.10:46528""]","salt","80","0","50","salt","80","0","50","0.5","Sentinel","3","7","3","0.004683019199654069","0.7118695999739918","0.7777446687221528","0.7382653236389161","3.0235725313425066","0.7410098135471345","0.7777446687221528","0.802207362651825","0.7765585124492645","0.765701413154602","0.802207362651825","0.7871032238006592","0.783934909105301","0.26582204177975655","0.7999921083450318","0.7871032238006592","0.8316598832607269","0.8317327380180359","0.8322004914283753","0.8316598832607269","0.7640989840030671","0.7477784872055054","0.3738086074590683","0.7611962258815765","0.7640989840030671","0.7951722979545593","0.7930710852146149","0.7969421148300171","0.7951722979545593","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-10T13:28:58.000Z","562","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230710_132844","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230710_132844","","2023-07-10T20:52:59.000Z","2023-07-10T13:38:20.000Z","eb9cffd53b46","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","80","0","0.8","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.2:46510"",""192.168.50.5:46513"",""192.168.50.10:46518"",""192.168.50.9:46517"",""192.168.50.8:46516"",""192.168.50.3:46511"",""192.168.50.4:46512"",""192.168.50.11:46519"",""192.168.50.6:46514"",""192.168.50.7:46515""]","salt","80","0","100","salt","80","0","100","0.5","Sentinel","3","7","3","0.004894399311906011","0.7147104629322802","0.7778204619884491","0.7381669640541078","3.0739246875047685","0.7416091144084931","0.7778204619884491","0.8025955021381379","0.7767852425575257","0.7677383899688721","0.8025955021381379","0.813075453042984","0.7865667819976807","0.27977581322193146","0.7915833830833435","0.813075453042984","0.832747620344162","0.8328349173069001","0.8333670318126679","0.832747620344162","0.7826177716255188","0.7664127171039582","0.36715790033340456","0.7828900277614594","0.7826177716255188","0.7978643119335175","0.7965185701847077","0.8040601313114166","0.7978643119335175","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-04T17:42:50.000Z","619","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_174235","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_174235","","2023-07-04T20:06:41.000Z","2023-07-04T17:53:09.000Z","f4d288d21871","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.25","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.246580"",""192.168.50.446582"",""192.168.50.1046588"",""192.168.50.846586"",""192.168.50.746585"",""192.168.50.946587"",""192.168.50.646584"",""192.168.50.346581"",""192.168.50.546583"",""192.168.50.1146589""]","salt","50","0","50","salt","50","0","50","0.1","FlTrust","3","7","","0.0004","0.38303539150097293","0.7557111561298371","0.7231439828872681","2.5712087552907677e+28","0.746274471282959","0.7557111561298371","0.7791607439517976","0.7692937910556794","0.7893529951572419","0.7791607439517976","0.721811729669571","0.7060012936592103","3.000329488865225e+25","0.7319286048412323","0.721811729669571","0.7604670822620392","0.7560579419136048","0.7700643122196198","0.7604670822620392","0.7337225079536438","0.7106276571750642","2.478756400975512e+25","0.7338565111160279","0.7337225079536438","0.755964332818985","0.749256443977356","0.7681869983673096","0.755964332818985","0","1710.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-04T17:31:41.000Z","622","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N80-S50_R0_salt_20230704_173127","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N80-S50_R0_salt_20230704_173127","","2023-07-04T20:06:41.000Z","2023-07-04T17:42:03.000Z","fa42b0ea7bfe","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","80","0","0.4","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.246570"",""192.168.50.1046578"",""192.168.50.946577"",""192.168.50.846576"",""192.168.50.1146579"",""192.168.50.746575"",""192.168.50.646574"",""192.168.50.346571"",""192.168.50.446572"",""192.168.50.546573""]","salt","80","0","50","salt","80","0","50","0.1","FlTrust","3","7","","0","0.7831282500795935","0.7183821380138398","0.6703020632266998","9.779155376246725e+28","0.6724451720714569","0.7183821380138398","0.740297293663025","0.7074997186660767","0.6892991900444031","0.740297293663025","0.7620476603507996","0.7405794262886047","3.4543445759421525e+25","0.7525000452995301","0.7620476603507996","0.7490197718143463","0.7404009521007539","0.7346849620342255","0.7490197718143463","0.7318281292915345","0.703592997789383","3.13823403867556e+25","0.7128112673759461","0.7318281292915345","0.7508647024631501","0.7382215082645417","0.731125146150589","0.7508647024631501","0","16096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-04T17:21:05.000Z","617","","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_172051","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_172051","","2023-07-04T20:06:42.000Z","2023-07-04T17:31:22.000Z","ff251eca4a2a","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.25","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.246560"",""192.168.50.1046568"",""192.168.50.1146569"",""192.168.50.746565"",""192.168.50.446562"",""192.168.50.946567"",""192.168.50.546563"",""192.168.50.346561"",""192.168.50.646564"",""192.168.50.846566""]","salt","50","0","50","salt","50","0","50","0.1","TrimmedMean","3","7","","0.00030000000000000003","0.15658981906944344","0.8136001408100129","0.7886842250823975","0.4521378368139267","0.8117010593414307","0.8136001408100129","0.840079551935196","0.8334529221057893","0.8531931519508362","0.840079551935196","0.8139603674411774","0.8105604112148286","0.26058615520596506","0.8264603734016419","0.8139603674411774","0.8519181311130524","0.8518606066703797","0.8524644374847412","0.8519181311130524","0.7943906664848328","0.7744904637336731","0.38865152895450594","0.7929135203361511","0.7943906664848328","0.8190520107746124","0.8156052708625794","0.8244121670722961","0.8190520107746124","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-04T17:10:29.000Z","616","","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_1_N80-S50_R0_salt_20230704_171014","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_1_N80-S50_R0_salt_20230704_171014","","2023-07-04T20:06:43.000Z","2023-07-04T17:20:45.000Z","eede0aed847b","","","","","","Label Flipping","true","[""Label Flipping"",""No Attack""]","true","salt","80","0","0.4","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.246550"",""192.168.50.946557"",""192.168.50.346551"",""192.168.50.846556"",""192.168.50.746555"",""192.168.50.546553"",""192.168.50.446552"",""192.168.50.1046558"",""192.168.50.1146559"",""192.168.50.646554""]","salt","80","0","50","salt","80","0","50","0.1","TrimmedMean","3","7","","0","0.8196558564986678","0.7665484189987183","0.7205133140087128","1.3319462537765503","0.717488843202591","0.7665484189987183","0.7915872037410736","0.7580577969551087","0.7411803305149078","0.7915872037410736","0.8201667249202729","0.816589641571045","0.2729454293847084","0.8343333840370178","0.8201667249202729","0.8226830899715424","0.8227346062660218","0.8234270870685578","0.8226830899715424","0.7753173768520356","0.7610701262950897","0.37179435789585114","0.7787616729736329","0.7753173768520356","0.798950231075287","0.798058044910431","0.8041799783706666","0.798950231075287","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-07-04T16:59:52.000Z","615","","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_165937","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_1_N50-S50_R0_salt_20230704_165937","","2023-07-04T20:06:44.000Z","2023-07-04T17:10:07.000Z","fdd9ea0ce2e6","","","","","","Label Flipping","true","[""No Attack"",""Label Flipping""]","true","salt","50","0","0.25","true","Label Flipping","true","FASHIONMNIST","true","MLP","[""192.168.50.246540"",""192.168.50.1146549"",""192.168.50.946547"",""192.168.50.646544"",""192.168.50.346541"",""192.168.50.546543"",""192.168.50.1046548"",""192.168.50.446542"",""192.168.50.746545"",""192.168.50.846546""]","salt","50","0","50","salt","50","0","50","0.1","FedAvg","3","7","","0","0.20166734740871495","0.8135217189788819","0.7877261638641357","0.4612566947937012","0.8108035802841187","0.8135217189788819","0.8400648415088654","0.8339527785778046","0.8538369059562684","0.8400648415088654","0.764182585477829","0.7493272483348847","0.3930499225854874","0.7739870607852937","0.764182585477829","0.8539195716381074","0.8538957297801972","0.8544116795063019","0.8539195716381074","0.8077693939208985","0.7897054255008698","0.3680910736322403","0.8067643940448761","0.8077693939208985","0.8282745718955994","0.8286806046962738","0.8346479415893555","0.8282745718955994","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
