,192.168.50.3:46541,192.168.50.4:46542,192.168.50.5:46543,192.168.50.6:46544,192.168.50.7:46545,192.168.50.8:46546,192.168.50.9:46547,192.168.50.10:46548,192.168.50.11:46549
0,0,0,0.0,0,0,0.0,0.0,0,0.0
1,0,0,0.18475013582807778,0,0,0.20790997328615346,0.19659936712281195,0,0.20283055047680326
2,0,0,0.19280580573524228,0,0,0.20801320276763136,0.1945845171179965,0,0.19658327161149844
3,0,0,0.19899912947824783,0,0,0.20631770949101094,0.19343308045691918,0,0.19493237108281114
4,0,0,0.1998424618877346,0,0,0.20288595312914068,0.19972876565232375,0,0.19465686620166026
5,0,0,0.20305483217760836,0,0,0.20305483217760836,0.19608492717168383,0,0.19475057629549095
6,0,0,0.20308946278049117,0,0,0.20308946278049117,0.1991860380188035,0,0.19154557363972297
7,0,0,0.20225172665829524,0,0,0.20225172665829524,0.20090604205592993,0,0.19233877796918428
8,0,0,0.2011848269276904,0,0,0.2011848269276904,0.2011848269276904,0,0.19526069228923829
9,0,0,0.20392000175372238,0,0,0.20392000175372238,0.19841440589425388,0,0.18982558884457898
