,192.168.50.3:46561,192.168.50.4:46562,192.168.50.5:46563,192.168.50.6:46564,192.168.50.7:46565,192.168.50.8:46566,192.168.50.9:46567,192.168.50.10:46568,192.168.50.11:46569
0,0,0,0,0.0,0.0,0.0,0,0,0
1,0,0,1,0.9648739584951688,1.0,0.9792498002519866,0,0,0
2,0,0,1,1.0,1.0,1.0,0,0,0
3,0,0,1,0.9522827749982599,1.0,0.9257288341976443,0,0,0
4,0,0,1,0.9729479813922497,1.0,0.8896737674228621,0,0,0
5,0,0,1,0.9430944292186938,1.0,0.8955518735891966,0,0,0
6,0,0,1,0.93184404868961,1.0,0.9111666106605153,0,0,0
7,0,0,1,0.943528274959633,0.9814271038730543,0.8997195607767439,0,0,0
8,0,0,1,0.9118857036399608,0.9804980022704254,0.8885172902145165,0,0,0
9,0,0,1,0.9011041742669711,0.9303176287238332,0.8690493441938991,0,0,0
