,192.168.50.3:46541,192.168.50.4:46542,192.168.50.5:46543,192.168.50.6:46544,192.168.50.7:46545,192.168.50.8:46546,192.168.50.9:46547,192.168.50.10:46548,192.168.50.11:46549
0,0.8203341960906982,0.8113171458244324,0.8057723641395569,0.7900179028511047,0.8378286361694336,0.7966728210449219,0.8123502731323242,0.8502433896064758,0.8267835974693298
1,0.766707181930542,0.7298948168754578,0.7212559580802917,0.710127055644989,0.7906040549278259,0.7108245491981506,0.7308300137519836,0.7951793670654297,0.769148051738739
2,0.9598906636238098,0.810709536075592,0.7992116808891296,0.8100785613059998,0.9605088233947754,0.8025748133659363,0.8063836693763733,0.9616448879241943,0.9630999565124512
3,0.9686769843101501,0.7794966101646423,0.7751547694206238,0.7847380042076111,0.9682274460792542,0.7771502137184143,0.7796194553375244,0.9686684012413025,0.9684367179870605
4,0.9742634296417236,0.7563604712486267,0.7521070837974548,0.7507787346839905,0.9738004803657532,0.7554926872253418,0.7577974796295166,0.9740952849388123,0.9737195372581482
5,0.9764999747276306,0.7299485206604004,0.7344847321510315,0.7292647361755371,0.9763571619987488,0.7294995784759521,0.7288157343864441,0.9761582016944885,0.9767898917198181
6,0.9787877202033997,0.7112986445426941,0.7092066407203674,0.7094833254814148,0.9785680770874023,0.7098073959350586,0.7087652087211609,0.9794901013374329,0.9789645075798035
7,0.9808849692344666,0.694105327129364,0.6954290866851807,0.6958949565887451,0.9793345332145691,0.6961337924003601,0.6997870802879333,0.9805285930633545,0.9796831607818604
8,0.9814233779907227,0.6793529987335205,0.6775059700012207,0.6782426238059998,0.9820217490196228,0.6769753098487854,0.6787373423576355,0.9812521934509277,0.9818122982978821
9,0.983357846736908,0.6638985872268677,0.6628718376159668,0.662980854511261,0.9822986125946045,0.6590506434440613,0.6665305495262146,0.983555018901825,0.9821591377258301
