,192.168.50.3:46521,192.168.50.4:46522,192.168.50.5:46523,192.168.50.6:46524,192.168.50.7:46525,192.168.50.8:46526,192.168.50.9:46527,192.168.50.10:46528,192.168.50.11:46529
0,-1,0.5681498527526856,0.5586003482341766,0.5093905985355377,-1,-1,-1,-1,0.5214006781578064
1,-1,0.5177287843078375,0.560476141422987,0.4887812331318855,-1,-1,-1,-1,0.5427384719252586
2,-1,0.5228200025856495,0.5153414820631345,0.5051415373881658,-1,-1,-1,-1,0.5387001464764277
3,-1,0.5211215460672974,0.49375463612377646,0.5206447616219521,-1,-1,-1,-1,0.5207107707858085
4,-1,0.5379597033560276,0.48026244461536405,0.5053545416146517,-1,-1,-1,-1,0.4939215335249901
5,-1,0.5402425660441319,0.4679692870626847,0.4862915672982732,-1,-1,-1,-1,0.49761246020595234
6,-1,0.5429939320044859,0.46312282883695194,0.4789977799036673,-1,-1,-1,-1,0.48183546321732657
7,-1,0.5316151293925941,0.46603462444618343,0.4731843889225274,-1,-1,-1,-1,0.4770374450832605
8,-1,0.5416422588129839,0.46005212308632004,0.4643687477128373,-1,-1,-1,-1,0.4848988191948997
9,-1,0.5415480520576239,0.4577056424692273,0.4756510502845049,-1,-1,-1,-1,0.47872385680675505
