,192.168.50.3:46551,192.168.50.4:46552,192.168.50.5:46553,192.168.50.6:46554,192.168.50.7:46555,192.168.50.8:46556,192.168.50.9:46557,192.168.50.10:46558,192.168.50.11:46559
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,0.18319866537880278,0,0.19260333167141785,0.1775562928711932,0.20036341011233996,0,0,0,0
2,0.19934667471712814,0,0.20222353449046923,0.1939827218114642,0.20222353449046923,0,0,0,0
3,0.2019430365927837,0,0.2019430365927837,0.19222785362886513,0.2019430365927837,0,0,0,0
4,0.20291517404483142,0,0.2044314426482831,0.189185432848184,0.19903650781041834,0,0,0,0
5,0.197695999653916,0,0.20578899651804053,0.191163919678781,0.199562087631222,0,0,0,0
6,0.19935552749376928,0,0.20272962903634156,0.19245558539720603,0.20272962903634156,0,0,0,0
7,0.20132307428536247,0,0.20132307428536247,0.19470770285855,0.20132307428536247,0,0,0,0
8,0.2011211707752344,0,0.2011211707752344,0.19551531689906237,0.2011211707752344,0,0,0,0
9,0.2,0,0.2,0.2,0.2,0,0,0,0
