,192.168.50.3:46521,192.168.50.4:46522,192.168.50.5:46523,192.168.50.6:46524,192.168.50.7:46525,192.168.50.8:46526,192.168.50.9:46527,192.168.50.10:46528,192.168.50.11:46529
0,1.9788254261016847,1.3292720675468446,1.94429053068161,1.3674737095832825,1.9897934079170227,1.279533290863037,1.792437195777893,1.2413824319839477,1.8366878390312196
1,2.2405366599559784,1.1616597473621368,2.2921299815177916,1.2458146393299103,2.253326195478439,1.190544295310974,2.2929309368133546,1.1384659618139268,2.249782955646515
2,2.310929203033447,1.0918537418047587,2.3698334376017254,1.1704206724961599,2.2654062350591024,1.130012975136439,2.456696136792501,1.0980106055736543,2.311801807085673
3,2.2348760537803174,1.0647714853286743,2.589390757679939,1.0983568623661994,2.2755188912153246,1.0833413392305373,2.5093898445367815,1.0614817187190055,2.362876206636429
4,2.2819792073965073,1.038417409658432,2.5593066895008088,1.0340720385313034,2.326564528942108,1.0415488576889038,2.552340202331543,1.0346415400505067,2.492716236114502
5,2.3107612058520317,1.0002306679884594,2.467937905093034,0.9967666725317637,2.350388487180074,1.005010579029719,2.599735854069392,1.0176525960365932,2.4459101339181264
6,2.36747299858502,0.965380596263068,2.4764005920716694,0.9529925610337938,2.413079331602369,0.9704356444733483,2.6075075592313492,0.9720455463443484,2.4499912474836623
7,2.3867989741265774,0.9437757313251496,2.5488057430833577,0.920071205869317,2.397054173797369,0.9459484498947859,2.6045218616724015,0.9644766684621573,2.4324099548161033
8,2.365378870566686,0.9330547385745578,2.544785960846477,0.8989207231336169,2.4477811608049604,0.9201332135332955,2.5586033370759753,0.9349780797958374,2.473074816995197
9,2.397401469349861,0.9235016798973084,2.544097224026918,0.8776225093007087,2.4535406464338303,0.8929777513444423,2.5577010458707807,0.9237918668985367,2.513834275901318
