,192.168.50.3:46531,192.168.50.4:46532,192.168.50.5:46533,192.168.50.6:46534,192.168.50.7:46535,192.168.50.8:46536,192.168.50.9:46537,192.168.50.10:46538,192.168.50.11:46539
0,0.0,0,0.0,0.0,0,0.0,0,0,0
1,0.1960699555831153,0,0.21145743718210627,0.18517818868800595,0,0.1958369813646662,0,0,0
2,0.19710001715138956,0,0.20345075184700148,0.1928888453422193,0,0.20131072166397954,0,0,0
3,0.1975829175098597,0,0.20189484805317742,0.19673253833060803,0,0.20189484805317742,0,0,0
4,0.199824766728115,0,0.20165493943902194,0.1974294025666057,0,0.1990752017584245,0,0,0
5,0.19894151111715164,0,0.20233023785108742,0.19731659249692296,0,0.19908142068375057,0,0,0
6,0.20076956068551927,0,0.20222787504606027,0.19828252696790907,0,0.19649216225445096,0,0,0
7,0.20091285391825017,0,0.20091285391825017,0.20091285391825017,0,0.19634858432699936,0,0,0
8,0.2013392988595506,0,0.2013392988595506,0.1994950338308005,0,0.19648706959054785,0,0,0
9,0.2005494539878531,0,0.2005494539878531,0.2005494539878531,0,0.19780218404858754,0,0,0
