,192.168.50.3:46561,192.168.50.4:46562,192.168.50.5:46563,192.168.50.6:46564,192.168.50.7:46565,192.168.50.8:46566,192.168.50.9:46567,192.168.50.10:46568,192.168.50.11:46569
0,0.8177770376205444,0.8215720057487488,0.8568750023841858,0.820960521697998,0.8212981820106506,0.8625396490097046,0.8567765355110168,0.862975537776947,0.8236342072486877
1,0.8022662997245789,0.8069493770599365,0.842553436756134,0.805587112903595,0.8026107549667358,0.8439031839370728,0.8406651020050049,0.8485702276229858,0.8036883473396301
2,0.9118538498878479,0.909211277961731,0.9395650029182434,0.9132392406463623,0.9156810641288757,0.9406408667564392,0.9418362975120544,0.9438254237174988,0.9152684211730957
3,0.9282984733581543,0.9274589419364929,0.9519659876823425,0.9276489615440369,0.9269399046897888,0.9503443241119385,0.9540113806724548,0.9521610140800476,0.9262637495994568
4,0.9365038871765137,0.9361468553543091,0.9549509882926941,0.9350146055221558,0.93789142370224,0.9552385807037354,0.9569679498672485,0.9559721350669861,0.9346693754196167
5,0.9423533082008362,0.9411718845367432,0.9605939388275146,0.9425177574157715,0.944774866104126,0.958142876625061,0.9605580568313599,0.9613905549049377,0.9423311948776245
6,0.9475822448730469,0.9460502862930298,0.9602545499801636,0.9463766813278198,0.9504746794700623,0.9631533622741699,0.9629802703857422,0.9633502960205078,0.9482461214065552
7,0.9512062072753906,0.9518240690231323,0.9649600982666016,0.951607882976532,0.9517912864685059,0.9655071496963501,0.9647221565246582,0.9645838737487793,0.9518526792526245
8,0.9530643224716187,0.9522691369056702,0.9648906588554382,0.9546316862106323,0.9548025727272034,0.9649444818496704,0.9658979773521423,0.9660750031471252,0.9550725221633911
9,0.9582639336585999,0.9572363495826721,0.9659568667411804,0.9579994082450867,0.9582391381263733,0.9649915099143982,0.9665185213088989,0.9670902490615845,0.9551348090171814
