"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_9","finished","-","janousy","","2023-07-10T16:31:02.000Z","555","","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_0_N80-S100_R0_salt_20230710_163046","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_0_N80-S100_R0_salt_20230710_163046","","2023-07-10T20:51:49.000Z","2023-07-10T16:40:17.000Z","fd761732f8d4","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","80","0","0.8","7","3","false","Sentinel","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.2:46690"",""192.168.50.4:46692"",""192.168.50.7:46695"",""192.168.50.11:46699"",""192.168.50.6:46694"",""192.168.50.9:46697"",""192.168.50.10:46698"",""192.168.50.5:46693"",""192.168.50.8:46696"",""192.168.50.3:46691""]","0.5","salt","80","0","100","3","salt","80","0","100","0","0.0821415472867785","0","0.047516085622298164","0.17031207810505294","0.16699212366947905","3.518572995066643","0.1705970227776561","0.17031207810505294","0.17603274928405882","0.1759931662643794","0.17768170659546742","0.17603274928405882","10"
"participant_9","finished","-","janousy","","2023-06-30T14:02:55.000Z","624","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:17.000Z","2023-06-30T14:13:19.000Z","ececec104a76","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.03","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246620"",""192.168.50.1046628"",""192.168.50.846626"",""192.168.50.646624"",""192.168.50.946627"",""192.168.50.1146629"",""192.168.50.546623"",""192.168.50.446622"",""192.168.50.346621"",""192.168.50.746625""]","0.1","salt","10","0","30","","salt","10","0","30","0","0","6488.700000000001","0.017900000000000003","0.7947745025157928","0.7734038591384889","1.1502065570862642e+28","0.7915882825851441","0.7947745025157928","0.8202564656734467","0.8194820165634156","0.8207395493984223","0.8202564656734467","10"
"participant_9","finished","-","janousy","","2023-06-30T13:52:18.000Z","619","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:37.000Z","be919bafbae2","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.05","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246610"",""192.168.50.1046618"",""192.168.50.646614"",""192.168.50.546613"",""192.168.50.946617"",""192.168.50.346611"",""192.168.50.1146619"",""192.168.50.846616"",""192.168.50.746615"",""192.168.50.446612""]","0.1","salt","10","0","50","","salt","10","0","50","0","0","9758.2","0.0606","0.7995533227920533","0.7787124812602997","1.4246756267412401e+28","0.7977142214775086","0.7995533227920533","0.8239502251148224","0.8234547972679138","0.8244899332523347","0.8239502251148224","10"
"participant_9","finished","-","janousy","","2023-06-30T13:41:11.000Z","621","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_134057","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_134057","","2023-06-30T15:03:19.000Z","2023-06-30T13:51:32.000Z","f71f1b614663","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.1","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246600"",""192.168.50.646604"",""192.168.50.946607"",""192.168.50.1046608"",""192.168.50.746605"",""192.168.50.346601"",""192.168.50.1146609"",""192.168.50.846606"",""192.168.50.446602"",""192.168.50.546603""]","0.1","salt","10","0","100","","salt","10","0","100","0","0","251.5","0.0048000000000000004","0.7974143862724304","0.7795157790184022","9.554454760270735e+27","0.8002144753932954","0.7974143862724304","0.8249626994132996","0.8248327493667603","0.8261853933334351","0.8249626994132996","10"
"participant_9","finished","-","janousy","","2023-06-30T13:30:34.000Z","607","","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_133020","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_133020","","2023-06-30T15:03:19.000Z","2023-06-30T13:40:41.000Z","f53020ebee54","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.03","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246590"",""192.168.50.846596"",""192.168.50.646594"",""192.168.50.746595"",""192.168.50.546593"",""192.168.50.446592"",""192.168.50.346591"",""192.168.50.1046598"",""192.168.50.1146599"",""192.168.50.946597""]","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.0149","0.8469119369983673","0.8294575691223145","0.35785048305988315","0.8428792476654053","0.8469119369983673","0.8736222743988038","0.8728652000427246","0.8737704038619996","0.8736222743988038","10"
"participant_9","finished","-","janousy","","2023-06-30T13:19:27.000Z","622","","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_131913","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_131913","","2023-06-30T15:03:23.000Z","2023-06-30T13:29:49.000Z","f95a2fbf81dd","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.05","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246580"",""192.168.50.546583"",""192.168.50.1046588"",""192.168.50.946587"",""192.168.50.746585"",""192.168.50.846586"",""192.168.50.646584"",""192.168.50.446582"",""192.168.50.346581"",""192.168.50.1146589""]","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.0056","0.8459237456321717","0.828568732738495","0.3642188966274262","0.8423016905784607","0.8459237456321717","0.8730603456497192","0.872691023349762","0.8751320481300354","0.8730603456497192","10"
"participant_9","finished","-","janousy","","2023-06-30T13:08:50.000Z","614","","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_130836","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_130836","","2023-06-30T15:03:23.000Z","2023-06-30T13:19:04.000Z","f4124c485353","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246570"",""192.168.50.746575"",""192.168.50.346571"",""192.168.50.1046578"",""192.168.50.846576"",""192.168.50.946577"",""192.168.50.546573"",""192.168.50.446572"",""192.168.50.1146579"",""192.168.50.646574""]","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.03560000000000001","0.8485516667366029","0.831025356054306","0.3777956634759903","0.8458187818527222","0.8485516667366029","0.8753403961658478","0.8737336575984955","0.8762074530124665","0.8753403961658478","10"
"participant_9","finished","-","janousy","","2023-06-30T12:58:13.000Z","618","","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:31.000Z","d35d0e530bb3","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.03","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246560"",""192.168.50.546563"",""192.168.50.346561"",""192.168.50.846566"",""192.168.50.746565"",""192.168.50.646564"",""192.168.50.946567"",""192.168.50.446562"",""192.168.50.1046568"",""192.168.50.1146569""]","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.0022","0.8498546361923218","0.8334794044494629","0.3544077694416046","0.8472434103488923","0.8498546361923218","0.8790076136589051","0.8783642530441285","0.879002720117569","0.8790076136589051","10"
"participant_9","finished","-","janousy","","2023-06-30T12:47:37.000Z","617","","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:54.000Z","eda154ce8f21","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.05","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246550"",""192.168.50.346551"",""192.168.50.1146559"",""192.168.50.646554"",""192.168.50.746555"",""192.168.50.1046558"",""192.168.50.846556"",""192.168.50.546553"",""192.168.50.446552"",""192.168.50.946557""]","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.013600000000000001","0.847419834136963","0.8311832785606384","0.36446849405765536","0.845218563079834","0.847419834136963","0.875832998752594","0.8752223193645478","0.8766623675823212","0.875832998752594","10"
"participant_9","finished","-","janousy","","2023-06-30T12:37:00.000Z","614","","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:14.000Z","e9cb25d75b66","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246540"",""192.168.50.1146549"",""192.168.50.446542"",""192.168.50.946547"",""192.168.50.646544"",""192.168.50.846546"",""192.168.50.1046548"",""192.168.50.746545"",""192.168.50.546543"",""192.168.50.346541""]","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.0143","0.8450451195240021","0.8292163074016572","0.3824697494506836","0.8443325996398926","0.8450451195240021","0.8742452204227448","0.8742026329040528","0.8767479181289674","0.8742452204227448","10"
"participant_9","finished","-","janousy","","2023-06-30T12:25:52.000Z","620","","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:12.000Z","f289a6237809","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.03","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246530"",""192.168.50.346531"",""192.168.50.846536"",""192.168.50.1046538"",""192.168.50.646534"",""192.168.50.546533"",""192.168.50.946537"",""192.168.50.446532"",""192.168.50.746535"",""192.168.50.1146539""]","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.0087","0.8256570219993592","0.8057213366031647","0.4358794063329697","0.8262136042118073","0.8256570219993592","0.8523723959922791","0.8509625554084779","0.8558972835540772","0.8523723959922791","10"
"participant_9","finished","-","janousy","","2023-06-30T12:15:16.000Z","614","","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:30.000Z","f3b42ef764dd","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.05","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246520"",""192.168.50.746525"",""192.168.50.546523"",""192.168.50.1146529"",""192.168.50.646524"",""192.168.50.946527"",""192.168.50.1046528"",""192.168.50.346521"",""192.168.50.846526"",""192.168.50.446522""]","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.0036000000000000003","0.8284220695495605","0.80868918299675","0.43302837908267977","0.8250128924846649","0.8284220695495605","0.8582791566848755","0.8562480390071869","0.8590260326862336","0.8582791566848755","10"
"participant_9","finished","-","janousy","","2023-06-30T12:04:46.000Z","608","","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:54.000Z","ef38146fd4f5","","","","","","Label Flipping","false","[""No Attack"",""Label Flipping""]","true","salt","10","0","0.1","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246510"",""192.168.50.1146519"",""192.168.50.846516"",""192.168.50.546513"",""192.168.50.1046518"",""192.168.50.346511"",""192.168.50.746515"",""192.168.50.646514"",""192.168.50.946517"",""192.168.50.446512""]","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.0005","0.8360629558563233","0.8182196080684663","0.44764724969863895","0.8369871973991394","0.8360629558563233","0.8642558038234711","0.8628785312175751","0.8693738043308259","0.8642558038234711","10"
"participant_9","finished","-","janousy","","2023-06-18T07:11:07.000Z","1324","","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:45.000Z","2023-06-18T07:33:11.000Z","d8192a385b79","","","","","","Label Flipping","false","[""Label Flipping"",""No Attack""]","true","salt","50","0","0.15","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","[""192.168.50.246830"",""192.168.50.646834"",""192.168.50.946837"",""192.168.50.746835"",""192.168.50.346831"",""192.168.50.846836"",""192.168.50.1046838"",""192.168.50.546833"",""192.168.50.446832"",""192.168.50.1146839""]","","salt","50","0","30","","salt","50","0","30","0","0","26156","0.0086","0.6442493498325348","0.610730767250061","1.746246986076126e+27","0.6480816841125489","0.6442493498325348","0.6652818381786347","0.6609935998916626","0.683421790599823","0.6652818381786347","10"
