"Name","adversarial_args.poisoned_sample_persent","adversarial_args.poisoned_ratio","adversarial_args.noise_type","adversarial_args.poisoned_node_persent","adversarial_args.targeted","GPU Type","GPU Count","Commit","GitHub","Description","Hostname","Sweep","Runtime","End Time","Updated","Tags","ID","State","Notes","User","Group","Job Type","Created","trainer/global_step","epoch","Validation/Loss","Validation/Accuracy","TrainEnd/Loss","Train/Loss","Test/Loss","Test/Accuracy","Round","network_args","model_args.model","data_args.dataset","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","adversarial_args.attacks","adversarial_args.attack_env","data_args.is_iid","127.0.0.1:46510","127.0.0.1:46511","127.0.0.1:46512","127.0.0.1:46513","127.0.0.1:46514","127.0.0.1:46520","127.0.0.1:46521","127.0.0.1:46522","127.0.0.1:46523","127.0.0.1:46524","127.0.0.1:46524 127.0.0.1:46520","127.0.0.1:46530","127.0.0.1:46531","127.0.0.1:46532","127.0.0.1:46533","127.0.0.1:46534","127.0.0.1:46540","127.0.0.1:46541","127.0.0.1:46542","127.0.0.1:46543","127.0.0.1:46544","127.0.0.1:46550","127.0.0.1:46551","127.0.0.1:46552","127.0.0.1:46553","127.0.0.1:46554","cos@127.0.0.1:46505","cos@127.0.0.1:46506","cos@127.0.0.1:46507","cos@127.0.0.1:46508","cos@127.0.0.1:46509","cos@127.0.0.1:46510","cos@127.0.0.1:46511","cos@127.0.0.1:46512","cos@127.0.0.1:46513","cos@127.0.0.1:46514","cos@127.0.0.1:46515","cos@127.0.0.1:46516","cos@127.0.0.1:46517","cos@127.0.0.1:46518","cos@127.0.0.1:46519","cos@127.0.0.1:46520","cos@127.0.0.1:46521","cos@127.0.0.1:46522","cos@127.0.0.1:46523","cos@127.0.0.1:46524","cos@127.0.0.1:46525","cos@127.0.0.1:46526","cos@127.0.0.1:46527","cos@127.0.0.1:46528","cos@127.0.0.1:46529","cos@127.0.0.1:46535","cos@127.0.0.1:46536","cos@127.0.0.1:46537","cos@127.0.0.1:46538","cos@127.0.0.1:46539","cos@127.0.0.1:46540","cos@127.0.0.1:46541","cos@127.0.0.1:46542","cos@127.0.0.1:46543","cos@127.0.0.1:46544","cos@127.0.0.1:46545","cos@127.0.0.1:46546","cos@127.0.0.1:46547","cos@127.0.0.1:46548","cos@127.0.0.1:46549","cos@127.0.0.1:46550","cos@127.0.0.1:46551","cos@127.0.0.1:46552","cos@127.0.0.1:46553","cos@127.0.0.1:46554","val_acc@127.0.0.1:46505","val_acc@127.0.0.1:46506","val_acc@127.0.0.1:46507","val_acc@127.0.0.1:46508","val_acc@127.0.0.1:46509","val_acc@127.0.0.1:46510","val_acc@127.0.0.1:46511","val_acc@127.0.0.1:46512","val_acc@127.0.0.1:46513","val_acc@127.0.0.1:46514","val_acc@127.0.0.1:46515","val_acc@127.0.0.1:46516","val_acc@127.0.0.1:46517","val_acc@127.0.0.1:46518","val_acc@127.0.0.1:46519","val_acc@127.0.0.1:46520","val_acc@127.0.0.1:46521","val_acc@127.0.0.1:46522","val_acc@127.0.0.1:46523","val_acc@127.0.0.1:46524","val_acc@127.0.0.1:46525","val_acc@127.0.0.1:46526","val_acc@127.0.0.1:46527","val_acc@127.0.0.1:46528","val_acc@127.0.0.1:46529","val_acc@127.0.0.1:46535","val_acc@127.0.0.1:46536","val_acc@127.0.0.1:46537","val_acc@127.0.0.1:46538","val_acc@127.0.0.1:46539","val_acc@127.0.0.1:46540","val_acc@127.0.0.1:46541","val_acc@127.0.0.1:46542","val_acc@127.0.0.1:46543","val_acc@127.0.0.1:46544","val_acc@127.0.0.1:46545","val_acc@127.0.0.1:46546","val_acc@127.0.0.1:46547","val_acc@127.0.0.1:46548","val_acc@127.0.0.1:46549","val_acc@127.0.0.1:46550","val_acc@127.0.0.1:46551","val_acc@127.0.0.1:46552","val_acc@127.0.0.1:46553","val_acc@127.0.0.1:46554","val_loss@127.0.0.1:46505","val_loss@127.0.0.1:46506","val_loss@127.0.0.1:46507","val_loss@127.0.0.1:46508","val_loss@127.0.0.1:46509","val_loss@127.0.0.1:46510","val_loss@127.0.0.1:46511","val_loss@127.0.0.1:46512","val_loss@127.0.0.1:46513","val_loss@127.0.0.1:46514","val_loss@127.0.0.1:46515","val_loss@127.0.0.1:46516","val_loss@127.0.0.1:46517","val_loss@127.0.0.1:46518","val_loss@127.0.0.1:46519","val_loss@127.0.0.1:46520","val_loss@127.0.0.1:46521","val_loss@127.0.0.1:46522","val_loss@127.0.0.1:46523","val_loss@127.0.0.1:46524","val_loss@127.0.0.1:46525","val_loss@127.0.0.1:46526","val_loss@127.0.0.1:46527","val_loss@127.0.0.1:46528","val_loss@127.0.0.1:46529","val_loss@127.0.0.1:46535","val_loss@127.0.0.1:46536","val_loss@127.0.0.1:46537","val_loss@127.0.0.1:46538","val_loss@127.0.0.1:46539","val_loss@127.0.0.1:46540","val_loss@127.0.0.1:46541","val_loss@127.0.0.1:46542","val_loss@127.0.0.1:46543","val_loss@127.0.0.1:46544","val_loss@127.0.0.1:46545","val_loss@127.0.0.1:46546","val_loss@127.0.0.1:46547","val_loss@127.0.0.1:46548","val_loss@127.0.0.1:46549","val_loss@127.0.0.1:46550","val_loss@127.0.0.1:46551","val_loss@127.0.0.1:46552","val_loss@127.0.0.1:46553","val_loss@127.0.0.1:46554"
"participant_0","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","145","2023-05-10T12:50:38.000Z","2023-05-10T13:04:03.000Z","","a25y2f17","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144757","","2023-05-10T12:48:13.000Z","0","0","0.4611656069755554","0.8974999785423279","0.103071391582489","0.3560071587562561","3.265371084213257","0.7994999885559082","5","127.0.0.146515","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6252275109291077","0.6242251992225647","0.8052651286125183","0.806638777256012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9100000262260436","0.8958333134651184","0.8608333468437195","0.8891666531562805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3643317222595215","0.4124951958656311","0.3625264763832092","0.32636404037475586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","149","2023-05-10T12:50:39.000Z","2023-05-10T13:04:03.000Z","","vsj1gliw","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144757","","2023-05-10T12:48:10.000Z","0","0","0.3718791604042053","0.8966666460037231","0.11333668977022172","0.09578268975019456","3.691152572631836","0.784500002861023","5","127.0.0.146516","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6271694302558899","","0.6150246262550354","0.796088695526123","0.798765242099762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8866666555404663","","0.8891666531562805","0.8808333277702332","0.8983333110809326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4769935011863709","","0.4677822291851044","0.33356523513793945","0.29301130771636963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","148","2023-05-10T12:50:37.000Z","2023-05-10T13:04:03.000Z","","nkaj3vpb","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144757","","2023-05-10T12:48:09.000Z","0","0","0.3956717550754547","0.862500011920929","0.2535352110862732","0.2828861176967621","0.7673354744911194","0.7975000143051147","5","127.0.0.146518","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8069536685943604","0.796088695526123","0.8011043667793274","","0.9444063305854796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.815833330154419","0.8108333349227905","0.8025000095367432","","0.8641666769981384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.052661180496216","3.312227487564087","3.124112129211426","","0.35388997197151184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","154","2023-05-10T12:50:43.000Z","2023-05-10T13:04:03.000Z","","3028xdpp","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144757","","2023-05-10T12:48:09.000Z","0","0","0.3801850080490112","0.9075000286102296","0.1074889600276947","0.06358672678470612","3.3327858448028564","0.7870000004768372","5","127.0.0.146517","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6242663860321045","0.6155362129211426","","0.800934374332428","0.8046868443489075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9116666913032532","0.925000011920929","","0.8866666555404663","0.9016666412353516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34844735264778137","0.3564038574695587","","0.31188955903053284","0.2777203619480133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","150","2023-05-10T12:50:39.000Z","2023-05-10T13:04:04.000Z","","2ytk6072","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144757","","2023-05-10T12:48:09.000Z","0","0","0.3766065239906311","0.8616666793823242","0.25965431332588196","0.44997552037239075","0.8462143540382385","0.7925000190734863","5","127.0.0.146519","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8063156604766846","0.7992572784423828","0.8046867847442627","0.9444062113761902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7941666841506958","0.7983333468437195","0.7825000286102295","0.8525000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5057337284088135","3.680533409118652","3.5235066413879395","0.3917865455150604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","146","2023-05-10T12:45:33.000Z","2023-05-10T13:04:04.000Z","","f7oluprp","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144250","","2023-05-10T12:43:07.000Z","0","0","0.3313143849372864","0.8816666603088379","0.2426128536462784","0.45777666568756104","0.8090175986289978","0.7860000133514404","5","127.0.0.146510","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8049697875976562","0.7994980812072754","0.798765242099762","0.951068103313446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.8075000047683716","0.809166669845581","0.8833333253860474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.796658992767334","3.5712475776672363","3.546182870864868","0.3369484841823578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","152","2023-05-10T12:45:36.000Z","2023-05-10T13:04:04.000Z","","2i0v7ts5","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144250","","2023-05-10T12:43:04.000Z","0","0","0.44950494170188904","0.8933333158493042","0.10177423804998398","0.0697166845202446","3.48410964012146","0.8044999837875366","5","127.0.0.146513","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7987653613090515","0.6366491913795471","0.6185641884803772","","0.7944121360778809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8774999976158142","0.8883333206176758","0.8974999785423279","","0.8899999856948853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36378657817840576","0.4802351891994476","0.4622426927089691","","0.31901815533638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","152","2023-05-10T12:45:36.000Z","2023-05-10T13:04:04.000Z","","0syd8xgt","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144250","","2023-05-10T12:43:04.000Z","0","0","0.3184383511543274","0.8849999904632568","0.2518964111804962","0.2732458710670471","0.8511313796043396","0.7854999899864197","5","127.0.0.146514","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9508312344551086","0.8057231903076172","0.7969395518302917","0.7944121360778809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.871666669845581","0.8025000095367432","0.7916666865348816","0.8016666769981384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3619484603404999","3.1592116355895996","3.9916491508483887","3.959872961044311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","154","2023-05-10T12:45:37.000Z","2023-05-10T13:04:04.000Z","","ovrijgmc","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144250","","2023-05-10T12:43:03.000Z","0","0","0.3906466066837311","0.8991666436195374","0.09328976273536682","0.052305322140455246","3.7641761302948","0.7860000133514404","5","127.0.0.146512","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7975018620491028","0.6239861845970154","","0.6178876757621765","0.7969395518302917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9041666388511658","0.887499988079071","","0.909166693687439","0.8933333158493042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3164425194263458","0.4053027331829071","","0.3934983909130096","0.3081704378128052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","157","2023-05-10T12:45:40.000Z","2023-05-10T13:04:04.000Z","","ft7fdcw4","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_144250","","2023-05-10T12:43:03.000Z","0","0","0.42934510111808777","0.8808333277702332","0.12769435346126556","0.053748536854982376","3.056248664855957","0.7620000243186951","5","127.0.0.146511","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8049697875976562","","0.6236069798469543","0.6370567679405212","0.8035588264465332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.878333330154419","","0.8924999833106995","0.8891666531562805","0.8799999952316284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3514013886451721","","0.4610978662967682","0.4916053116321564","0.31767937541007996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","140","2023-05-10T12:40:20.000Z","2023-05-10T13:04:04.000Z","","gc6ef25c","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_143743","","2023-05-10T12:38:00.000Z","0","0","0.35795316100120544","0.8741666674613953","0.24968647956848145","0.28792861104011536","0.6866692304611206","0.7929999828338623","5","127.0.0.146505","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8076173663139343","0.9503991007804872","0.8041624426841736","0.8065486550331116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8041666746139526","0.8741666674613953","0.8166666626930237","0.8108333349227905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.134467124938965","0.3663825392723083","3.832910060882568","2.4287524223327637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","146","2023-05-10T12:40:23.000Z","2023-05-10T13:04:04.000Z","","zxzleexv","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_143743","","2023-05-10T12:37:57.000Z","0","0","0.36097797751426697","0.9049999713897704","0.1164293885231018","0.12575750052928925","2.688199520111084","0.7854999899864197","5","127.0.0.146509","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8067471981048584","0.6189212799072266","0.8019315600395203","0.6059568524360657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8974999785423279","0.9049999713897704","0.8999999761581421","0.9083333611488342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31626012921333313","0.4208782911300659","0.28862130641937256","0.36942005157470703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","149","2023-05-10T12:40:26.000Z","2023-05-10T13:04:05.000Z","","qzpg148j","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_143743","","2023-05-10T12:37:57.000Z","0","0","0.3220066428184509","0.9058333039283752","0.09005106985569","0.07718164473772049","3.996060371398926","0.809499979019165","5","127.0.0.146508","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8041624426841736","0.6388545036315918","0.7985063195228577","","0.6059715747833252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8983333110809326","0.9058333039283752","0.8833333253860474","","0.9058333039283752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2888774573802948","0.32233938574790955","0.31226930022239685","","0.34618598222732544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","149","2023-05-10T12:40:26.000Z","2023-05-10T13:04:05.000Z","","lbdlsmns","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_143743","","2023-05-10T12:37:57.000Z","0","0","0.3589862585067749","0.8974999785423279","0.2478894144296646","0.28651192784309387","0.7342430949211121","0.7789999842643738","5","127.0.0.146507","MLP","FASHIONMNIST","FedAvg","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9503991007804872","0.8058446049690247","","0.7993564009666443","0.804485023021698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8899999856948853","0.7950000166893005","","0.8149999976158142","0.8149999976158142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.361969918012619","3.614193916320801","","4.494441032409668","2.760948181152344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","148","2023-05-10T12:40:25.000Z","2023-05-10T13:04:05.000Z","","036cjn9z","finished","-","janousy","FASHIONMNIST_1_MLP_FedAvg_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_143743","","2023-05-10T12:37:57.000Z","0","0","0.3843759298324585","0.8949999809265137","0.11808408796787262","0.09333166480064392","3.5291523933410645","0.7804999947547913","5","127.0.0.146506","MLP","FASHIONMNIST","FedAvg","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8076173663139343","","0.8509731292724609","0.6388545036315918","0.6192261576652527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.903333306312561","","0.8966666460037231","0.8999999761581421","0.9100000262260436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29510554671287537","","0.29704514145851135","0.42675766348838806","0.3269522488117218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","0","0","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","243","2023-05-10T09:03:06.000Z","2023-05-10T09:39:33.000Z","","fszbamu5","finished","-","janousy","FASHIONMNIST_1_MLP_FlTrust_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_105846","","2023-05-10T08:59:03.000Z","0","0","0.4362403452396393","0.8616666793823242","0.23148784041404724","0.12902264297008514","0.600623369216919","0.7864999771118164","10","127.0.0.146525","MLP","FASHIONMNIST","FlTrust","0","0","No Attack","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7735195755958557","0.9453744292259216","0.7826437950134277","0.7740650177001953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8183333277702332","0.8808333277702332","0.8274999856948853","0.8025000095367432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.261005878448486","0.3368581533432007","4.849761962890625","5.977102279663086","","","","","","","","","","","","","","","","","","","",""
"participant_4","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","249","2023-05-10T09:03:08.000Z","2023-05-10T09:39:33.000Z","","roh4p7gk","finished","-","janousy","FASHIONMNIST_1_MLP_FlTrust_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_105846","","2023-05-10T08:58:59.000Z","0","0","0.6915402412414551","0.8866666555404663","0.05506277456879616","0.002299088519066572","7.144540786743164","0.7804999947547913","10","127.0.0.146529","MLP","FASHIONMNIST","FlTrust","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7740650177001953","0.5822957158088684","0.7666587829589844","0.6048160195350647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8799999952316284","0.9008333086967468","0.8741666674613953","0.9016666412353516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3899011015892029","0.6318760514259338","0.3282753527164459","0.6436712741851807","","","","","","","","","","","","","","","","","","","","",""
"participant_3","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","248","2023-05-10T09:03:07.000Z","2023-05-10T09:39:33.000Z","","grxeb5i3","finished","-","janousy","FASHIONMNIST_1_MLP_FlTrust_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_105846","","2023-05-10T08:58:59.000Z","0","0","0.5857581496238708","0.9041666388511658","0.04932483658194542","0.007334318943321705","5.862686634063721","0.8034999966621399","10","127.0.0.146528","MLP","FASHIONMNIST","FlTrust","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7826437950134277","0.5710280537605286","0.7717260718345642","","0.6048160195350647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8808333277702332","0.9083333611488342","0.89083331823349","","0.8899999856948853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3756144940853119","0.6310819387435913","0.31579142808914185","","0.6344772577285767","","","","","","","","","","","","","","","","","","","",""
"participant_1","0.8","0.9","salt","60","true","","","","https://github.com/janousy/fedstellar-robust/tree/229801f1917682c1ddd7a3bd4cc21da18c6dea50","","some-mba.fritz.box","","249","2023-05-10T09:03:07.000Z","2023-05-10T09:39:33.000Z","","q737rcv6","finished","-","janousy","FASHIONMNIST_1_MLP_FlTrust_fully_SamplePoisoning_0_N60-S80_R90_salt_20230510_105846","","2023-05-10T08:58:58.000Z","0","0","0.48599639534950256","0.9066666960716248","0.05316517502069473","0.00022743531735613945","5.419944763183594","0.7864999771118164","10","127.0.0.146526","MLP","FASHIONMNIST","FlTrust","0","0","Sample Poisoning","Sample Poisoning","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7735195755958557","","0.7683338522911072","0.5709881782531738","0.5822957158088684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8708333373069763","","0.8924999833106995","0.9083333611488342","0.8924999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3659141659736634","","0.29780447483062744","0.5526612997055054","0.57596355676651","","","","","","","","","","","","","","","","","","","",""
