"Name","Test/Accuracy","Test/Loss","adversarial_args.attacks","adversarial_args.noise_type","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","Resources/Bytes_recv","Resources/Bytes_sent","Resources/CPU_percent","Resources/CPU_temp","Resources/Disk_percent","Resources/Packets_recv","Resources/Packets_sent","Resources/RAM_percent","Resources/Uptime","Round","Train/Loss","TrainEnd/Loss","Validation/Accuracy","Validation/Loss","epoch","trainer/global_step","Accuracy/Loss","train_loss","val_accuracy","val_loss","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","test_loss","test_metric","aggregator_args.algorithm","model_args.model","data_args.dataset","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_persent"
"participant_2","0.9825000762939452","0.07612375915050507","No Attack","salt","gpidigj6","MNIST_MLP_FedAvg_fully_LabelFlipping_False_N60-S20_R20_salt_20230426_172652","","2023-04-26T15:31:26.000Z","2023-04-26T15:31:26.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:27:08.000Z","258","","","","","","","","","","","5","0.0025304481387138367","0.027714865282177925","0.9566667079925536","0.2138139456510544","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0","0"
"participant_3","0.9890000224113464","0.036266446113586426","Label Flipping","salt","6o4t3t14","MNIST_MLP_FedAvg_fully_LabelFlipping_False_N60-S20_R20_salt_20230426_172652","","2023-04-26T15:31:25.000Z","2023-04-26T15:31:25.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:27:07.000Z","258","","","","","","","","","","","5","0.04148446395993233","0.015251399949193","0.9625000357627868","0.15436217188835144","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_4","0.983500063419342","0.06220407411456108","No Attack","salt","nvqxg3tl","MNIST_MLP_FedAvg_fully_LabelFlipping_False_N60-S20_R20_salt_20230426_172652","","2023-04-26T15:31:25.000Z","2023-04-26T15:31:25.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:27:07.000Z","258","","","","","","","","","","","5","0.0003134811413474381","0.014814886264503002","0.9733333587646484","0.14309027791023254","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0","0"
"participant_1","0.9695000648498536","0.1247512698173523","Label Flipping","salt","w6vdhb3e","MNIST_MLP_FedAvg_fully_LabelFlipping_False_N60-S20_R20_salt_20230426_172652","","2023-04-26T15:31:24.000Z","2023-04-26T15:31:24.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:27:07.000Z","257","","","","","","","","","","","5","0.0007848183740861714","0.0030577899888157845","0.975000023841858","0.1073196977376938","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_0","0.1770000010728836","8644.4609375","Model Poisoning","salt","w93u7r6g","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_172345","","2023-04-26T15:27:34.000Z","2023-04-26T15:27:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:24:00.000Z","214","","","","","","","","","","","5","113.755859375","60.03810501098633","0.8008333444595337","60.09048843383789","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_4","0.2760000228881836","7.400632858276367","No Attack","salt","h69kk97m","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_172345","","2023-04-26T15:27:34.000Z","2023-04-26T15:27:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:23:59.000Z","215","","","","","","","","","","","5","0.034913964569568634","0.09555067121982574","0.940833330154419","0.19336925446987152","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0","0"
"participant_3","0.10000000149011612","11498.2880859375","Model Poisoning","salt","u9atl3mj","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_172345","","2023-04-26T15:27:34.000Z","2023-04-26T15:27:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:23:59.000Z","215","","","","","","","","","","","5","8.341865539550781","48.305946350097656","0.8066666722297668","55.555782318115234","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_1","0.10300000756978989","10667.1435546875","Model Poisoning","salt","xdl2gvla","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_172345","","2023-04-26T15:27:34.000Z","2023-04-26T15:27:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:23:59.000Z","215","","","","","","","","","","","5","85.7548828125","75.61041259765625","0.8341667056083679","71.33556365966797","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_2","0.1040000021457672","11167.5751953125","Model Poisoning","salt","z0gui925","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_172345","","2023-04-26T15:27:34.000Z","2023-04-26T15:27:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:23:59.000Z","215","","","","","","","","","","","5","48.8740234375","62.438934326171875","0.8491666913032532","56.80671310424805","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_0","0.1095000058412552","13767.40234375","Model Poisoning","salt","v5imcca9","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_172039","","2023-04-26T15:24:31.000Z","2023-04-26T15:24:31.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:20:54.000Z","217","","","","","","","","","","","5","52.0302734375","60.26319885253906","0.89000004529953","58.397369384765625","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_4","0.2055000066757202","5270.12646484375","Model Poisoning","salt","vyszdlhp","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_172039","","2023-04-26T15:24:34.000Z","2023-04-26T15:24:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:20:52.000Z","222","","","","","","","","","","","5","0","60.17791366577149","0.8525000214576721","71.9368896484375","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_1","0.382500022649765","3.4608240127563477","No Attack","salt","0uurpvkp","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_172039","","2023-04-26T15:24:34.000Z","2023-04-26T15:24:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:20:51.000Z","223","","","","","","","","","","","5","0.004355532117187977","0.017514163628220558","0.9700000286102296","0.09441014379262924","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0","0"
"participant_3","0.10450000315904616","11919.884765625","Model Poisoning","salt","b4cvy3to","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_172039","","2023-04-26T15:24:34.000Z","2023-04-26T15:24:34.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:20:51.000Z","223","","","","","","","","","","","5","52.4179801940918","56.746280670166016","0.8633333444595337","64.49270629882812","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0.2","0.2"
"participant_2","0.9605000615119934","0.13313184678554535","No Attack","salt","v7cwf9m0","MNIST_MLP_FlTrust_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_172039","","2023-04-26T15:24:15.000Z","2023-04-26T15:24:15.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:20:51.000Z","204","","","","","","","","","","","5","0.04516195505857468","0.03428226336836815","0.9541667103767396","0.15744070708751678","0","0","","","","","0","0","true","","","FlTrust","MLP","MNIST","0","0"
"participant_0","0.2185000032186508","6483.72021484375","Model Poisoning","salt","bouwvdwk","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_171732","","2023-04-26T15:21:11.000Z","2023-04-26T15:21:11.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:17:47.000Z","204","","","","","","","","","","","5","9.917505264282228","40.63578796386719","0.60916668176651","71.06138610839844","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_2","0.2175000160932541","9076.705078125","Model Poisoning","salt","19qc63xx","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_171732","","2023-04-26T15:21:11.000Z","2023-04-26T15:21:11.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:17:45.000Z","206","","","","","","","","","","","5","57.612586975097656","38.53877639770508","0.6758333444595337","51.088130950927734","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_3","0.1095000058412552","9672.86328125","Model Poisoning","salt","8tdkoxcr","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_171732","","2023-04-26T15:21:12.000Z","2023-04-26T15:21:12.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:17:45.000Z","207","","","","","","","","","","","5","26.49429702758789","34.41046142578125","0.7833333611488342","29.014789581298828","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_1","0.20200000703334808","8568.6923828125","Model Poisoning","salt","fryl67kc","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_171732","","2023-04-26T15:21:11.000Z","2023-04-26T15:21:11.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:17:45.000Z","206","","","","","","","","","","","5","29.255859375","33.49428939819336","0.7008333206176758","48.52014923095703","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_4","0.11500000208616255","12799.330078125","No Attack","salt","omot7zxx","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S20_R20_salt_20230426_171732","","2023-04-26T15:21:11.000Z","2023-04-26T15:21:11.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:17:45.000Z","206","","","","","","","","","","","5","25.956308364868164","35.95725631713867","0.6783333420753479","46.63688278198242","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0","0"
"participant_0","0.1095000058412552","7499.16943359375","Model Poisoning","salt","poo9iho8","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_171426","","2023-04-26T15:18:07.000Z","2023-04-26T15:18:07.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:14:39.000Z","208","","","","","","","","","","","5","3.836181879043579","22.75794792175293","0.8666666746139526","9.99876594543457","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_3","0.10450000315904616","8911.990234375","No Attack","salt","aokxxie5","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_171426","","2023-04-26T15:18:05.000Z","2023-04-26T15:18:05.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:14:37.000Z","208","","","","","","","","","","","5","13.715088844299316","18.556913375854492","0.8291667103767395","13.42730712890625","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0","0"
"participant_2","0.10350000858306883","8112.533203125","Model Poisoning","salt","dj0szizl","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_171426","","2023-04-26T15:18:07.000Z","2023-04-26T15:18:07.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:14:37.000Z","210","","","","","","","","","","","5","32.86317825317383","20.64800453186035","0.7783333659172058","21.898387908935547","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_1","0.09950000792741776","7737.72900390625","Model Poisoning","salt","n4uynji4","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_171426","","2023-04-26T15:18:08.000Z","2023-04-26T15:18:08.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:14:37.000Z","211","","","","","","","","","","","5","14.02184772491455","19.183908462524418","0.70250004529953","33.158363342285156","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0.2","0.2"
"participant_4","0.09350000321865082","8447.5947265625","No Attack","salt","tvzo10ot","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S20_R20_salt_20230426_171426","","2023-04-26T15:18:07.000Z","2023-04-26T15:18:07.000Z","some-mba.fritz.box","","","https://github.com/janousy/fedstellar-robust/tree/3a1bb5936747b38ca67352bf9394b6458c52d97d","","","finished","-","janousy","","2023-04-26T15:14:37.000Z","210","","","","","","","","","","","5","2.8838744163513184","18.522489547729492","0.846666693687439","13.54366683959961","0","0","","","","","0","0","true","","","FedAvg","MLP","MNIST","0","0"
